PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,Control_detected_n,Control_total_n,Control_detection_rate,Short_detected_n,Short_total_n,Short_detection_rate,Long_detected_n,Long_total_n,Long_detection_rate,In_detection_analysis_universe
O00461,GOLIM4,Golgi integral membrane protein 4,GOLI4_HUMAN,0.5721461465650642,0.0016233766233766,81880.31,153,153,1.0,186,186,1.0,176,176,1.0,True
O00468,AGRN,Agrin,AGRIN_HUMAN,0.4750739367945965,0.0016233766233766,217319.53,153,153,1.0,186,186,1.0,176,176,1.0,True
O00471,EXOC5,Exocyst complex component 5,EXOC5_HUMAN,1.16977115912893,0.0073810825587752,81852.87,26,153,0.16993464052287582,29,186,0.15591397849462366,20,176,0.11363636363636363,False
O00483,COXFA4,Cytochrome c oxidase subunit FA4,CXFA4_HUMAN,1.392575374104935,0.0073810825587752,9369.86,41,153,0.2679738562091503,43,186,0.23118279569892472,61,176,0.3465909090909091,False
O00487,PSMD14,Ubiquitin C-terminal hydrolase PSMD14,PSDE_HUMAN,3.174041701174794,0.0040983606557377,34577.03,137,153,0.8954248366013072,162,186,0.8709677419354839,147,176,0.8352272727272727,True
O00499,BIN1,Myc box-dependent-interacting protein 1,BIN1_HUMAN,1.17838362564986,0.0073810825587752,64699.38,4,153,0.026143790849673203,3,186,0.016129032258064516,8,176,0.045454545454545456,False
O00505,KPNA3,Importin subunit alpha-4,IMA4_HUMAN,0.7205153128690609,0.0080321285140562,57810.92,37,153,0.24183006535947713,35,186,0.1881720430107527,34,176,0.19318181818181818,False
O00522,KRIT1,Krev interaction trapped protein 1,KRIT1_HUMAN,0.5361452829957231,0.0073810825587752,84348.06,4,153,0.026143790849673203,13,186,0.06989247311827956,1,176,0.005681818181818182,False
O00533,CHL1,Neural cell adhesion molecule L1-like protein,NCHL1_HUMAN,0.6073526159059773,0.0016233766233766,135071.47,153,153,1.0,186,186,1.0,176,176,1.0,True
O00560,SDCBP,Syntenin-1,SDCB1_HUMAN,0.8244020552816771,0.0016233766233766,32444.38,150,153,0.9803921568627451,184,186,0.989247311827957,170,176,0.9659090909090909,True
O00571,DDX3X,ATP-dependent RNA helicase DDX3X,DDX3X_HUMAN,1.058567432727973,0.0072727272727272,73243.41,90,153,0.5882352941176471,117,186,0.6290322580645161,100,176,0.5681818181818182,True
O00585,CCL21,C-C motif chemokine 21,CCL21_HUMAN,0.7035249462242207,0.0072727272727272,14646.14,81,153,0.5294117647058824,110,186,0.5913978494623656,88,176,0.5,False
O00587,MFNG,"Beta-1,3-N-acetylglucosaminyltransferase manic fringe",MFNG_HUMAN,0.7160827831490701,0.0073810825587752,36201.96,56,153,0.3660130718954248,58,186,0.3118279569892473,60,176,0.3409090909090909,False
O00592,PODXL,Podocalyxin,PODXL_HUMAN,0.940651176746225,0.0040983606557377,58635.25,153,153,1.0,186,186,1.0,176,176,1.0,True
O00602,FCN1,Ficolin-1,FCN1_HUMAN,0.5935523819754559,0.0040983606557377,35078.4,142,153,0.9281045751633987,169,186,0.9086021505376344,152,176,0.8636363636363636,True
O00622,CCN1,CCN family member 1,CCN1_HUMAN,0.6118883562972168,0.0073810825587752,42026.59,68,153,0.4444444444444444,99,186,0.532258064516129,81,176,0.4602272727272727,False
O00629,KPNA4,Importin subunit alpha-3,IMA3_HUMAN,0.6450378978644836,0.0058910162002945,57886.75,71,153,0.46405228758169936,95,186,0.510752688172043,78,176,0.4431818181818182,False
O00743,PPP6C,Serine/threonine-protein phosphatase 6 catalytic subunit,PPP6_HUMAN,0.8335090726339476,0.0073810825587752,35144.26,99,153,0.6470588235294118,124,186,0.6666666666666666,108,176,0.6136363636363636,True
O00748,CES2,Cocaine esterase,EST2_HUMAN,9.007628321224054,0.0073810825587752,61806.83,50,153,0.32679738562091504,71,186,0.3817204301075269,63,176,0.35795454545454547,False
O14498,ISLR,Immunoglobulin superfamily containing leucine-rich repeat protein,ISLR_HUMAN,0.5407285994731021,0.0016233766233766,45997.31,136,153,0.8888888888888888,178,186,0.956989247311828,161,176,0.9147727272727273,True
O14523,C2CD2L,Phospholipid transfer protein C2CD2L,C2C2L_HUMAN,0.9400949662959917,0.0072727272727272,76181.3,23,153,0.1503267973856209,32,186,0.17204301075268819,28,176,0.1590909090909091,False
O14558,HSPB6,Heat shock protein beta-6,HSPB6_HUMAN,0.7254676571594209,0.0073810825587752,17135.59,64,153,0.41830065359477125,77,186,0.41397849462365593,49,176,0.2784090909090909,False
O14579,COPE,Coatomer subunit epsilon,COPE_HUMAN,2.06936663494352,0.0073810825587752,34482.02,56,153,0.3660130718954248,53,186,0.2849462365591398,52,176,0.29545454545454547,False
O14594,NCAN,Neurocan core protein,NCAN_HUMAN,0.506302968271929,0.0016233766233766,143093.22,153,153,1.0,186,186,1.0,176,176,1.0,True
O14602;P47813,EIF1AY;EIF1AX,"Eukaryotic translation initiation factor 1A, Y-chromosomal;Eukaryotic translation initiation factor 1A, X-chromosomal",IF1AY_HUMAN;IF1AX_HUMAN,0.9963491146694604,0.0072727272727272,16442.36;16460.4,149,153,0.9738562091503268,172,186,0.9247311827956989,156,176,0.8863636363636364,True
O14617,AP3D1,AP-3 complex subunit delta-1,AP3D1_HUMAN,1.816977666084262,0.0073810825587752,130157.99,79,153,0.5163398692810458,88,186,0.4731182795698925,81,176,0.4602272727272727,False
O14618,CCS,Copper chaperone for superoxide dismutase,CCS_HUMAN,1.153208388983353,0.0040983606557377,29040.6,78,153,0.5098039215686274,98,186,0.5268817204301075,88,176,0.5,False
O14645,DNALI1,Axonemal dynein light intermediate polypeptide 1,IDLC_HUMAN,0.7266815106320329,0.0016233766233766,29662,144,153,0.9411764705882353,176,186,0.946236559139785,160,176,0.9090909090909091,True
O14646;O14647,CHD1;CHD2,ATP-dependent chromatin remodeler CHD1;ATP-dependent chromatin remodeler CHD2,CHD1_HUMAN;CHD2_HUMAN,0.8422883959188227,0.0073810825587752,196687.53;211343.51,50,153,0.32679738562091504,57,186,0.3064516129032258,58,176,0.32954545454545453,False
O14656,TOR1A,Torsin-1A,TOR1A_HUMAN,0.5648735030080235,0.0040983606557377,37808.72,122,153,0.7973856209150327,157,186,0.8440860215053764,137,176,0.7784090909090909,True
O14672,ADAM10,Disintegrin and metalloproteinase domain-containing protein 10,ADA10_HUMAN,0.7167812006695425,0.0030581039755351,84142.12,153,153,1.0,186,186,1.0,173,176,0.9829545454545454,True
O14717,TRDMT1,tRNA (cytosine(38)-C(5))-methyltransferase,TRDMT_HUMAN,0.6235029410670294,0.0073810825587752,44596.58,78,153,0.5098039215686274,124,186,0.6666666666666666,88,176,0.5,True
O14727,APAF1,Apoptotic protease-activating factor 1,APAF_HUMAN,0.7113493596752796,0.0073810825587752,141839.98,10,153,0.06535947712418301,14,186,0.07526881720430108,17,176,0.09659090909090909,False
O14732,IMPA2,Inositol monophosphatase 2,IMPA2_HUMAN,0.9480279849843024,0.0073810825587752,31320.89,56,153,0.3660130718954248,46,186,0.24731182795698925,50,176,0.2840909090909091,False
O14735,CDIPT,CDP-diacylglycerol--inositol 3-phosphatidyltransferase,CDIPT_HUMAN,1.117490374898288,0.0073810825587752,23538.8,16,153,0.10457516339869281,15,186,0.08064516129032258,20,176,0.11363636363636363,False
O14737,PDCD5,Programmed cell death protein 5,PDCD5_HUMAN,0.6188346776770478,0.0073810825587752,14285.08,79,153,0.5163398692810458,80,186,0.43010752688172044,83,176,0.4715909090909091,False
O14744,PRMT5,Protein arginine N-methyltransferase 5,ANM5_HUMAN,0.7263551890775225,0.0073810825587752,72683.86,108,153,0.7058823529411765,112,186,0.6021505376344086,107,176,0.6079545454545454,True
O14745,NHERF1,Na(+)/H(+) exchange regulatory cofactor NHE-RF1,NHRF1_HUMAN,0.9816309644101262,0.0016233766233766,38868.43,153,153,1.0,185,186,0.9946236559139785,174,176,0.9886363636363636,True
O14773,TPP1,Tripeptidyl-peptidase 1,TPP1_HUMAN,1.357895218820916,0.0073810825587752,61247.93,113,153,0.738562091503268,156,186,0.8387096774193549,133,176,0.7556818181818182,True
O14775,GNB5,Guanine nucleotide-binding protein subunit beta-5,GNB5_HUMAN,0.9282244660277056,0.0075880758807588,43566.29,27,153,0.17647058823529413,28,186,0.15053763440860216,26,176,0.14772727272727273,False
O14786,NRP1,Neuropilin-1,NRP1_HUMAN,0.4306481184347407,0.0016233766233766,103134.34,153,153,1.0,186,186,1.0,176,176,1.0,True
O14787,TNPO2,Transportin-2,TNPO2_HUMAN,1.337672284171629,0.0073810825587752,101388.17,9,153,0.058823529411764705,7,186,0.03763440860215054,17,176,0.09659090909090909,False
O14791,APOL1,Apolipoprotein L1,APOL1_HUMAN,0.5162644622665462,0.0016233766233766,43974.2,153,153,1.0,186,186,1.0,176,176,1.0,True
O14818,PSMA7,Proteasome subunit alpha type-7,PSA7_HUMAN,0.7879961135970243,0.0016233766233766,27886.84,152,153,0.9934640522875817,183,186,0.9838709677419355,172,176,0.9772727272727273,True
O14880,MGST3,"Glutathione S-transferase 3, mitochondrial",MGST3_HUMAN,1.415211560563112,0.0073810825587752,16516.3,3,153,0.0196078431372549,9,186,0.04838709677419355,12,176,0.06818181818181818,False
O14920,IKBKB,Inhibitor of nuclear factor kappa-B kinase subunit beta,IKKB_HUMAN,0.6848762375484714,0.0073810825587752,86563.89,14,153,0.0915032679738562,10,186,0.053763440860215055,16,176,0.09090909090909091,False
O14950;P19105,MYL12B;MYL12A,Myosin regulatory light chain 12B;Myosin regulatory light chain 12A,ML12B_HUMAN;ML12A_HUMAN,2.341878462933501,0.0016233766233766,19779.15;19794.13,152,153,0.9934640522875817,185,186,0.9946236559139785,174,176,0.9886363636363636,True
O14960,LECT2,Leukocyte cell-derived chemotaxin-2,LECT2_HUMAN,0.9654390502748236,0.0073810825587752,16389.96,153,153,1.0,186,186,1.0,176,176,1.0,True
O14964,HGS,Hepatocyte growth factor-regulated tyrosine kinase substrate,HGS_HUMAN,0.906119106941625,0.0073810825587752,86192.02,68,153,0.4444444444444444,84,186,0.45161290322580644,77,176,0.4375,False
O14974,PPP1R12A,Protein phosphatase 1 regulatory subunit 12A,MYPT1_HUMAN,1.170582691919366,0.0073810825587752,115280.71,70,153,0.45751633986928103,86,186,0.46236559139784944,75,176,0.42613636363636365,False
O14976,GAK,Cyclin-G-associated kinase,GAK_HUMAN,1.874355412405743,0.0073810825587752,143190.56,14,153,0.0915032679738562,16,186,0.08602150537634409,20,176,0.11363636363636363,False
O14979,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like,HNRDL_HUMAN,0.8630309868616091,0.006765899864682,46437.53,103,153,0.673202614379085,129,186,0.6935483870967742,115,176,0.6534090909090909,True
O14980,XPO1,Exportin-1,XPO1_HUMAN,3.195232868037096,0.0073810825587752,123385.88,93,153,0.6078431372549019,113,186,0.6075268817204301,114,176,0.6477272727272727,True
O14983,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,AT2A1_HUMAN,2.041515076972872,0.0073810825587752,110252.48,116,153,0.7581699346405228,116,186,0.6236559139784946,119,176,0.6761363636363636,True
O15013;Q9HCE6,ARHGEF10;ARHGEF10L,Rho guanine nucleotide exchange factor 10;Rho guanine nucleotide exchange factor 10-like protein,ARHGA_HUMAN;ARGAL_HUMAN,1.778151945453667,0.0073810825587752,151611.53;140379.34,56,153,0.3660130718954248,81,186,0.43548387096774194,74,176,0.42045454545454547,False
O15031,PLXNB2,Plexin-B2,PLXB2_HUMAN,0.5344682778499655,0.0072727272727272,205127.21,131,153,0.8562091503267973,173,186,0.9301075268817204,151,176,0.8579545454545454,True
O15033,AREL1,Apoptosis-resistant E3 ubiquitin protein ligase 1,AREL1_HUMAN,0.6985743201586477,0.0073810825587752,94222.66,54,153,0.35294117647058826,65,186,0.34946236559139787,61,176,0.3465909090909091,False
O15067,PFAS,Phosphoribosylformylglycinamidine synthase,PUR4_HUMAN,0.8074067158739976,0.0073810825587752,144734.36,43,153,0.28104575163398693,47,186,0.25268817204301075,40,176,0.22727272727272727,False
O15075,DCLK1,Serine/threonine-protein kinase DCLK1,DCLK1_HUMAN,0.9731926226135936,0.0084790673025967,82223.99,6,153,0.0392156862745098,3,186,0.016129032258064516,5,176,0.028409090909090908,False
O15084,ANKRD28,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,ANR28_HUMAN,0.8382566665376123,0.0040983606557377,112965.79,89,153,0.5816993464052288,120,186,0.6451612903225806,105,176,0.5965909090909091,True
O15111,CHUK,Inhibitor of nuclear factor kappa-B kinase subunit alpha,IKKA_HUMAN,0.975282820191512,0.0078146052277014,84639.58,78,153,0.5098039215686274,99,186,0.532258064516129,92,176,0.5227272727272727,False
O15116,LSM1,U6 snRNA-associated Sm-like protein LSm1,LSM1_HUMAN,1.056769944652818,0.0084790673025967,15179.42,6,153,0.0392156862745098,9,186,0.04838709677419355,7,176,0.03977272727272727,False
O15117,FYB1,FYN-binding protein 1,FYB1_HUMAN,1.457906559514832,0.0040983606557377,85387.1,133,153,0.869281045751634,160,186,0.8602150537634409,137,176,0.7784090909090909,True
O15118,NPC1,NPC intracellular cholesterol transporter 1,NPC1_HUMAN,0.728496404704573,0.0073810825587752,142166.85,43,153,0.28104575163398693,45,186,0.24193548387096775,52,176,0.29545454545454547,False
O15126,SCAMP1,Secretory carrier-associated membrane protein 1,SCAM1_HUMAN,1.989057539827578,0.0084790673025967,37920.43,10,153,0.06535947712418301,12,186,0.06451612903225806,12,176,0.06818181818181818,False
O15127,SCAMP2,Secretory carrier-associated membrane protein 2,SCAM2_HUMAN,0.6022498147872031,0.0073810825587752,36648.91,10,153,0.06535947712418301,14,186,0.07526881720430108,10,176,0.056818181818181816,False
O15143,ARPC1B,Actin-related protein 2/3 complex subunit 1B,ARC1B_HUMAN,1.668715290639565,0.0073810825587752,40949.78,136,153,0.8888888888888888,169,186,0.9086021505376344,148,176,0.8409090909090909,True
O15144,ARPC2,Actin-related protein 2/3 complex subunit 2,ARPC2_HUMAN,2.107461014839014,0.0040983606557377,34333.01,146,153,0.954248366013072,176,186,0.946236559139785,169,176,0.9602272727272727,True
O15145,ARPC3,Actin-related protein 2/3 complex subunit 3,ARPC3_HUMAN,1.843347242918242,0.0016233766233766,20546.67,152,153,0.9934640522875817,180,186,0.967741935483871,171,176,0.9715909090909091,True
O15155,BET1,BET1 homolog,BET1_HUMAN,0.955167754021168,0.0073810825587752,13289.42,9,153,0.058823529411764705,15,186,0.08064516129032258,17,176,0.09659090909090909,False
O15173,PGRMC2,Membrane-associated progesterone receptor component 2,PGRC2_HUMAN,1.293521612758916,0.0073810825587752,23818.45,34,153,0.2222222222222222,46,186,0.24731182795698925,53,176,0.30113636363636365,False
O15194,CTDSPL,CTD small phosphatase-like protein,CTDSL_HUMAN,0.8620657524183343,0.0073810825587752,31128.62,16,153,0.10457516339869281,20,186,0.10752688172043011,21,176,0.11931818181818182,False
O15204,ADAMDEC1,ADAM DEC1,ADEC1_HUMAN,0.6075195856906386,0.0016233766233766,52775.42,153,153,1.0,186,186,1.0,176,176,1.0,True
O15212,PFDN6,Prefoldin subunit 6,PFD6_HUMAN,0.9276151237881018,0.0073810825587752,14582.66,31,153,0.20261437908496732,25,186,0.13440860215053763,34,176,0.19318181818181818,False
O15213,WDR46,WD repeat-containing protein 46,WDR46_HUMAN,1.058540604800971,0.0075880758807588,68071.09,2,153,0.013071895424836602,4,186,0.021505376344086023,6,176,0.03409090909090909,False
O15230,LAMA5,Laminin subunit alpha-5,LAMA5_HUMAN,1.608636471411115,0.0073810825587752,399737.21,42,153,0.27450980392156865,55,186,0.2956989247311828,40,176,0.22727272727272727,False
O15231,ZNF185,Zinc finger protein 185,ZN185_HUMAN,1.250051486561103,0.0073810825587752,73525.45,31,153,0.20261437908496732,47,186,0.25268817204301075,38,176,0.2159090909090909,False
O15258,RER1,Protein RER1,RER1_HUMAN,0.8300932444419543,0.0072727272727272,22957.96,22,153,0.1437908496732026,22,186,0.11827956989247312,21,176,0.11931818181818182,False
O15260,SURF4,Surfeit locus protein 4,SURF4_HUMAN,1.247186241211776,0.0040983606557377,30394,51,153,0.3333333333333333,70,186,0.3763440860215054,71,176,0.4034090909090909,False
O15264,MAPK13,Mitogen-activated protein kinase 13,MK13_HUMAN,0.5570779258583468,0.0073810825587752,42089.59,38,153,0.24836601307189543,52,186,0.27956989247311825,45,176,0.2556818181818182,False
O15269,SPTLC1,Serine palmitoyltransferase 1,SPTC1_HUMAN,1.019972709255689,0.0073810825587752,52743.95,4,153,0.026143790849673203,4,186,0.021505376344086023,10,176,0.056818181818181816,False
O15294,OGT,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,OGT1_HUMAN,0.8179920660206557,0.0073810825587752,116924.6,8,153,0.05228758169934641,1,186,0.005376344086021506,7,176,0.03977272727272727,False
O15305,PMM2,Phosphomannomutase 2,PMM2_HUMAN,0.7906002326198226,0.0072727272727272,28082.14,62,153,0.40522875816993464,72,186,0.3870967741935484,67,176,0.3806818181818182,False
O15327,INPP4B,Inositol polyphosphate 4-phosphatase type II,INP4B_HUMAN,0.9846851789090316,0.0073810825587752,104737.98,15,153,0.09803921568627451,30,186,0.16129032258064516,24,176,0.13636363636363635,False
O15335,CHAD,Chondroadherin,CHAD_HUMAN,0.5883545323558997,0.0058910162002945,40475.82,153,153,1.0,186,186,1.0,176,176,1.0,True
O15357,INPPL1,"Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",SHIP2_HUMAN,1.004105701360806,0.0073810825587752,138598.86,6,153,0.0392156862745098,13,186,0.06989247311827956,9,176,0.05113636363636364,False
O15371,EIF3D,Eukaryotic translation initiation factor 3 subunit D,EIF3D_HUMAN,0.7878934018138442,0.0073810825587752,63972.77,69,153,0.45098039215686275,92,186,0.4946236559139785,78,176,0.4431818181818182,False
O15372,EIF3H,Eukaryotic translation initiation factor 3 subunit H,EIF3H_HUMAN,1.411133578191093,0.0073810825587752,39930.31,31,153,0.20261437908496732,46,186,0.24731182795698925,35,176,0.19886363636363635,False
O15389,SIGLEC5,Sialic acid-binding Ig-like lectin 5,SIGL5_HUMAN,1.060391455308747,0.0073810825587752,60715.15,20,153,0.13071895424836602,22,186,0.11827956989247312,12,176,0.06818181818181818,False
O15394,NCAM2,Neural cell adhesion molecule 2,NCAM2_HUMAN,0.7387782681490335,0.0073810825587752,93046.26,20,153,0.13071895424836602,34,186,0.1827956989247312,23,176,0.13068181818181818,False
O15400,STX7,Syntaxin-7,STX7_HUMAN,0.7261868476216492,0.0016233766233766,29815.53,152,153,0.9934640522875817,184,186,0.989247311827957,171,176,0.9715909090909091,True
O15427,SLC16A3,Monocarboxylate transporter 4,MOT4_HUMAN,0.8283405739032401,0.0073810825587752,49469.38,51,153,0.3333333333333333,62,186,0.3333333333333333,49,176,0.2784090909090909,False
O15439,ABCC4,ATP-binding cassette sub-family C member 4,MRP4_HUMAN,0.9849012774297964,0.0073810825587752,149526.76,72,153,0.47058823529411764,94,186,0.5053763440860215,98,176,0.5568181818181818,False
O15466,ST8SIA5,"Alpha-2,8-sialyltransferase 8E",SIA8E_HUMAN,0.5424199567481442,0.0016233766233766,43894.86,153,153,1.0,186,186,1.0,175,176,0.9943181818181818,True
O15498,YKT6,Synaptobrevin homolog YKT6,YKT6_HUMAN,0.9742106190432094,0.0040983606557377,22417.58,139,153,0.9084967320261438,164,186,0.8817204301075269,145,176,0.8238636363636364,True
O15511,ARPC5,Actin-related protein 2/3 complex subunit 5,ARPC5_HUMAN,1.810807098482288,0.0016233766233766,16320.42,148,153,0.9673202614379085,177,186,0.9516129032258065,166,176,0.9431818181818182,True
O15533,TAPBP,Tapasin,TPSN_HUMAN,1.366669861104484,0.0073810825587752,47570.68,65,153,0.42483660130718953,73,186,0.3924731182795699,77,176,0.4375,False
O43143,DHX15,ATP-dependent RNA helicase DHX15,DHX15_HUMAN,1.440676020588383,0.0073810825587752,90932.82,37,153,0.24183006535947713,53,186,0.2849462365591398,54,176,0.3068181818181818,False
O43149,ZZEF1,Zinc finger ZZ-type and EF-hand domain-containing protein 1,ZZEF1_HUMAN,1.038372164895917,0.0073810825587752,331075.3,92,153,0.6013071895424836,107,186,0.5752688172043011,91,176,0.5170454545454546,True
O43150,ASAP2,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2",ASAP2_HUMAN,1.27440713154262,0.0072727272727272,111650.57,42,153,0.27450980392156865,55,186,0.2956989247311828,49,176,0.2784090909090909,False
O43157,PLXNB1,Plexin-B1,PLXB1_HUMAN,0.4256913654816718,0.0016233766233766,232297.66,153,153,1.0,186,186,1.0,176,176,1.0,True
O43169,CYB5B,Cytochrome b5 type B,CYB5B_HUMAN,1.107604182589487,0.0073810825587752,16694.55,15,153,0.09803921568627451,27,186,0.14516129032258066,29,176,0.16477272727272727,False
O43173,ST8SIA3,"Alpha-N-acetylneuraminate alpha-2,8-sialyltransferase ST8SIA3",SIA8C_HUMAN,0.5589931385847813,0.0072727272727272,43969.84,130,153,0.8496732026143791,162,186,0.8709677419354839,125,176,0.7102272727272727,True
O43175,PHGDH,D-3-phosphoglycerate dehydrogenase,SERA_HUMAN,1.364716447332102,0.0073810825587752,56650.5,68,153,0.4444444444444444,83,186,0.44623655913978494,61,176,0.3465909090909091,False
O43181,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",NDUS4_HUMAN,0.8347263833774097,0.0073810825587752,20107.97,10,153,0.06535947712418301,13,186,0.06989247311827956,16,176,0.09090909090909091,False
