Sheet1_position,Sheet1_raw_header,Resolution_method,metadata_index,metadata_excel_row,UniqueSampleID,进样时间,sample,condition,group,TREAT1,TREAT1_clean,TREAT2,Tube_Mixing,WoleBlood_oldTime,Plasma_HoldTime_h,Note,detected_protein_groups,missing_pct,missing_protein_groups,median_observed_abundance,total_observed_abundance,mean_observed_abundance,q25_observed_abundance,q75_observed_abundance,MS_batch_proxy,overall
370,20260527__145,P1_UNIQUE_NAME,396,398,20260527_XZ_GG_145,20260527,145,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1886,50.58946816871889,1931,290.27659606933594,12148146.88541317,6441.2231629974385,109.42190933227543,1108.8488464355473,20260527,Overall
371,20260527__146,P1_UNIQUE_NAME,397,399,20260527_XZ_GG_146,20260527,146,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2294,39.9004453759497,1523,288.4709777832031,12531321.082149029,5462.65086405799,125.39212799072266,1004.6543731689455,20260527,Overall
372,20260527__147,P1_UNIQUE_NAME,398,400,20260527_XZ_GG_147,20260527,147,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1377,63.92454807440399,2440,419.6240234375,11830235.172072887,8591.310945586702,145.9551086425781,1692.485107421875,20260527,Overall
373,20260527__148,P1_UNIQUE_NAME,399,401,20260527_XZ_GG_148,20260527,148,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2247,41.13177888394027,1570,295.7052917480469,11842766.616281271,5270.479134971638,121.27285003662105,1019.0909423828125,20260527,Overall
374,20260527__149,P1_UNIQUE_NAME,400,402,20260527_XZ_GG_149,20260527,149,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1258,67.04217972229499,2559,432.1275177001953,9526556.205215931,7572.779177437147,154.15467834472653,1497.8061218261723,20260527,Overall
375,20260527__150,P1_UNIQUE_NAME,401,403,20260527_XZ_GG_150,20260527,150,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1454,61.90725700812156,2363,408.3833465576172,11574303.534451962,7960.318799485531,135.68359375000003,1618.9775390624995,20260527,Overall
376,20260527__151,P1_UNIQUE_NAME,402,404,20260527_XZ_GG_151,20260527,151,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1549,59.418391406864025,2268,476.3392028808594,13544587.851840734,8744.08512062023,166.9941558837891,1910.529541015625,20260527,Overall
377,20260527__152,P1_UNIQUE_NAME,403,405,20260527_XZ_GG_152,20260527,152,high_stress,XZ_GG,contrl,control,,Unknown,Unknown,Unknown,,1638,57.08671731726487,2179,326.94421386718744,11234268.549425125,6858.527807951847,133.74377822875977,1306.0851135253902,20260527,Overall
378,20260527__153,P1_UNIQUE_NAME,404,406,20260527_XZ_GG_153,20260527,153,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1616,57.66308619334556,2201,309.65722656249994,10327951.87111187,6391.059326183088,107.71504783630373,1277.476318359375,20260527,Overall
379,20260527__154,P1_UNIQUE_NAME,405,407,20260527_XZ_GG_154,20260527,154,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1730,54.67644747183652,2087,371.80674743652344,12423583.83250308,7181.262330926636,128.89698028564453,1250.1544494628902,20260527,Overall
380,20260527__155,P1_UNIQUE_NAME,406,408,20260527_XZ_GG_155,20260527,155,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1443,62.1954414461619,2374,374.834716796875,11277641.688655853,7815.413505652012,128.77952575683594,1353.947509765625,20260527,Overall
381,20260527__156,P1_UNIQUE_NAME,407,409,20260527_XZ_GG_156,20260527,156,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1465,61.619072570081215,2352,360.0060119628906,12002878.625217676,8193.09121175268,122.8269500732422,1306.210327148438,20260527,Overall
382,20260527__157,P1_UNIQUE_NAME,408,410,20260527_XZ_GG_157,20260527,157,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1483,61.14749803510611,2334,352.5343322753906,9738639.928758621,6566.850929709118,134.1710662841797,1354.693908691406,20260527,Overall
383,20260527__158,P1_UNIQUE_NAME,409,411,20260527_XZ_GG_158,20260527,158,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1345,64.76290280324862,2472,446.5377807617188,10244327.830666542,7616.600617595942,158.6430816650391,1561.912841796875,20260527,Overall
384,20260527__159,P1_UNIQUE_NAME,410,412,20260527_XZ_GG_159,20260527,159,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2723,28.66125229237621,1094,332.5051574707031,12257492.848727465,4501.466341802227,144.3274688720703,1112.816711425781,20260527,Overall
385,20260527__160,P1_UNIQUE_NAME,411,413,20260527_XZ_GG_160,20260527,160,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1645,56.903327220330105,2172,364.3047180175781,12802588.972987652,7782.728858959059,128.8851165771484,1315.488159179688,20260527,Overall
386,20260527__161,P1_UNIQUE_NAME,412,414,20260527_XZ_GG_161,20260527,161,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2034,46.71207754781242,1783,314.14430236816406,11685299.989946365,5744.985245794674,122.8569278717041,1085.640228271484,20260527,Overall
387,20260527__162,P1_UNIQUE_NAME,413,415,20260527_XZ_GG_162,20260527,162,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1612,57.767880534451145,2205,322.69610595703125,11490737.698389053,7128.24919254904,101.25284576416017,1194.7275085449219,20260527,Overall
388,20260527__163,P1_UNIQUE_NAME,414,416,20260527_XZ_GG_163,20260527,163,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2348,38.485721771024366,1469,342.5352020263672,12488883.867574453,5318.945429120296,142.7307891845703,1114.0842895507812,20260527,Overall
389,20260527__164,P1_UNIQUE_NAME,415,417,20260527_XZ_GG_164,20260527,164,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2215,41.97013361278491,1602,242.4103698730469,10183993.52768302,4597.739741617616,104.2119941711426,816.5693359375,20260527,Overall
390,20260527__165,P1_UNIQUE_NAME,416,418,20260527_XZ_GG_165,20260527,165,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1542,59.60178150379879,2275,383.2279968261719,12198867.76809454,7911.068591500998,126.25821685791013,1446.3635253906245,20260527,Overall
391,20260527__166,P1_UNIQUE_NAME,417,419,20260527_XZ_GG_166,20260527,166,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,1634,57.19151165837045,2183,385.2218475341797,11820993.48574102,7234.390138152398,161.07942962646484,1311.5103759765625,20260527,Overall
392,20260527__167,P1_UNIQUE_NAME,418,420,20260527_XZ_GG_167,20260527,167,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2803,26.56536547026461,1014,327.3632507324219,12006436.007901192,4283.423477667211,139.80726623535156,994.3435363769531,20260527,Overall
393,20260527__168,P1_UNIQUE_NAME,419,421,20260527_XZ_GG_168,20260527,168,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1578,58.65863243384857,2239,295.4010925292969,9656683.375543356,6119.571213905802,113.18429374694823,1159.3091735839848,20260527,Overall
394,20260527__169,P1_UNIQUE_NAME,420,422,20260527_XZ_GG_169,20260527,169,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,1835,51.92559601781503,1982,287.2347717285156,9740718.362569809,5308.293385596626,117.75303268432614,1034.3323974609375,20260527,Overall
395,20260527__170,P1_UNIQUE_NAME,421,423,20260527_XZ_GG_170,20260527,170,high_stress,XZ_GG,low,low,,Unknown,Unknown,Unknown,,2954,22.60937909352895,863,413.9279022216797,14443799.92474842,4889.5734342411715,174.1999053955078,1249.0319824218745,20260527,Overall
396,20260527__171,P1_UNIQUE_NAME,422,424,20260527_XZ_GG_171,20260527,171,high_stress,XZ_GG,high,high,,Unknown,Unknown,Unknown,,2020,47.07885774168195,1797,381.6549530029297,14753092.588967085,7303.511182656973,148.32876205444342,1366.5033874511719,20260527,Overall
397,20260717_1,P1_UNIQUE_NAME,157,159,20260717_GZ_TH_1,20260717,1,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,2022,47.02646057112916,1795,120.5817985534668,5252609.426487207,2597.7296866900138,47.14297580718994,437.3768005371094,20260717,Overall
398,20260717_2,P1_UNIQUE_NAME,158,160,20260717_GZ_TH_2,20260717,2,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1903,50.14409221902017,1914,157.7620544433594,7467044.004354,3923.8276428554914,57.32221412658691,686.9409484863281,20260717,Overall
399,20260717_3,P1_UNIQUE_NAME,159,161,20260717_GZ_TH_3,20260717,3,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,2574,32.56484149855908,1243,146.89066314697266,7981833.72098279,3100.9455015473154,56.68893337249756,515.5113525390625,20260717,Overall
400,20260717_4,P1_UNIQUE_NAME,160,162,20260717_GZ_TH_4,20260717,4,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,2964,22.347393240765,853,223.51898193359375,10371647.973545551,3499.206468807541,91.45817947387694,692.1126556396484,20260717,Overall
401,20260717_6,P1_UNIQUE_NAME,161,163,20260717_GZ_TH_6,20260717,6,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2174,43.04427560911711,1643,151.0957489013672,7222116.199099004,3322.0405699627436,59.36785602569581,589.6065063476562,20260717,Overall
402,20260717_7,P1_UNIQUE_NAME,162,164,20260717_GZ_TH_7,20260717,7,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2111,44.69478648153,1706,161.3720855712891,7875614.564410925,3730.7506226484725,65.66042709350586,646.1584167480469,20260717,Overall
403,20260717_8,P1_UNIQUE_NAME,163,165,20260717_GZ_TH_8,20260717,8,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2143,43.85643175268535,1674,123.7469253540039,6059047.329138458,2827.3669291360047,50.772377014160156,499.4765930175781,20260717,Overall
404,20260717_9,P1_UNIQUE_NAME,164,166,20260717_GZ_TH_9,20260717,9,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1981,48.10060256746136,1836,141.1020202636719,5744285.833562851,2899.689971510778,55.37203598022461,475.22314453125,20260717,Overall
405,20260717_10,P1_UNIQUE_NAME,165,167,20260717_GZ_TH_10,20260717,10,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2058,46.08331150117893,1759,162.8847961425781,6919817.944284201,3362.399389836832,60.63135814666748,615.0556945800781,20260717,Overall
406,20260717_11,P1_UNIQUE_NAME,166,168,20260717_GZ_TH_11,20260717,11,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2025,46.94786481529997,1792,187.1591186523437,8509333.730516434,4202.140113835276,68.41276550292969,711.6922607421875,20260717,Overall
407,20260717_12,P1_UNIQUE_NAME,167,169,20260717_GZ_TH_12,20260717,12,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1294,66.09903065234477,2523,248.05137634277344,5355512.298308611,4138.7266602075815,81.99688148498535,866.2929534912109,20260717,Overall
408,20260717_13,P1_UNIQUE_NAME,168,170,20260717_GZ_TH_13,20260717,13,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1643,56.95572439088289,2174,189.8126678466797,8203368.1875452995,4992.920381950882,66.7508659362793,730.6498107910156,20260717,Overall
409,20260717_14,P1_UNIQUE_NAME,169,171,20260717_GZ_TH_14,20260717,14,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1571,58.84202253078333,2246,221.1280364990234,7159805.088674068,4557.482551670318,72.22107315063477,873.260986328125,20260717,Overall
410,20260717_15,P1_UNIQUE_NAME,170,172,20260717_GZ_TH_15,20260717,15,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1925,49.56772334293948,1892,169.1861114501953,8532336.448519707,4432.382570659588,58.90427398681641,689.0767211914062,20260717,Overall
411,20260717_16,P1_UNIQUE_NAME,171,173,20260717_GZ_TH_16,20260717,16,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1829,52.08278752947341,1988,158.894775390625,8111675.206172466,4435.03291753552,56.8291130065918,710.4352416992188,20260717,Overall
412,20260717_17,P1_UNIQUE_NAME,172,174,20260717_GZ_TH_17,20260717,17,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1528,59.96856169766832,2289,189.40863800048828,8297108.093420982,5430.0445637571875,68.95552825927734,820.3697967529297,20260717,Overall
413,20260717_18,P1_UNIQUE_NAME,173,175,20260717_GZ_TH_18,20260717,18,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1991,47.83861671469741,1826,184.9086608886719,8913267.700398326,4476.779357307045,64.45237731933594,764.5326843261719,20260717,Overall
414,20260717_19,P1_UNIQUE_NAME,174,176,20260717_GZ_TH_19,20260717,19,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1723,54.85983756877128,2094,162.0595703125,6274337.312176466,3641.519043631147,55.51751518249512,638.4971008300781,20260717,Overall
415,20260717_20,P1_UNIQUE_NAME,175,177,20260717_GZ_TH_20,20260717,20,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,2450,35.81346607283207,1367,176.56507110595703,8477001.223392308,3460.000499343799,69.28476142883301,638.7858428955078,20260717,Overall
416,20260717_21,P1_UNIQUE_NAME,176,178,20260717_GZ_TH_21,20260717,21,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1616,57.66308619334556,2201,230.9498901367187,9606648.069863081,5944.707964024184,76.98680114746094,979.1767578124999,20260717,Overall
417,20260717_22,P1_UNIQUE_NAME,177,179,20260717_GZ_TH_22,20260717,22,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,2032,46.76447471836521,1785,185.00335693359375,9282030.962114573,4567.928623087881,66.05458450317383,724.3240509033203,20260717,Overall
418,20260717_23,P1_UNIQUE_NAME,178,180,20260717_GZ_TH_23,20260717,23,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1590,58.34424941053184,2227,176.85311126708984,7373715.373728514,4637.556838822965,63.600497245788574,673.4788665771484,20260717,Overall
419,20260717_24,P1_UNIQUE_NAME,179,181,20260717_GZ_TH_24,20260717,24,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,3241,15.090385119203564,576,393.5574035644531,12081862.601847649,3727.8193773056614,169.7177276611328,1172.3642578125,20260717,Overall
420,20260717_25,P1_UNIQUE_NAME,180,182,20260717_GZ_TH_25,20260717,25,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1977,48.20539690856694,1840,146.9676208496094,6939004.734919071,3509.8658244406024,54.51689529418945,535.8079833984375,20260717,Overall
421,20260717_26,P1_UNIQUE_NAME,181,183,20260717_GZ_TH_26,20260717,26,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,3292,13.754257270107416,525,277.508056640625,10446378.79369378,3173.262087999326,113.93017578125,860.2490844726562,20260717,Overall
422,20260717_27,P1_UNIQUE_NAME,182,184,20260717_GZ_TH_27,20260717,27,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1893,50.40607807178412,1924,165.0293426513672,8137493.526236892,4298.728751313731,61.33609008789063,677.6089477539062,20260717,Overall
423,20260717_28,P1_UNIQUE_NAME,183,185,20260717_GZ_TH_28,20260717,28,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2985,21.7972229499607,832,228.3782958984375,11150337.013886452,3735.4562860591127,92.6998062133789,705.5150146484375,20260717,Overall
424,20260717_29,P1_UNIQUE_NAME,184,186,20260717_GZ_TH_29,20260717,29,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,3243,15.037987948650771,574,396.51416015625,13026201.101081133,4016.7132596611573,162.06279754638675,1155.966064453125,20260717,Overall
425,20260717_30,P1_UNIQUE_NAME,185,187,20260717_GZ_TH_30,20260717,30,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1932,49.38433324600472,1885,181.53372955322266,7863188.869523883,4069.97353495025,64.44620704650879,725.2353210449219,20260717,Overall
426,20260717_31,P1_UNIQUE_NAME,186,188,20260717_GZ_TH_31,20260717,31,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2119,44.48519779931884,1698,125.8873519897461,6308640.990039766,2977.178381330706,47.50190544128418,521.5999145507812,20260717,Overall
427,20260717_32,P1_UNIQUE_NAME,187,189,20260717_GZ_TH_32,20260717,32,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1978,48.17919832329054,1839,222.4524230957031,10317049.548235416,5215.899670493132,72.40729904174805,880.7812652587891,20260717,Overall
428,20260717_33,P1_UNIQUE_NAME,188,190,20260717_GZ_TH_33,20260717,33,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2276,40.37201991092481,1541,163.21746826171875,8971453.754067242,3941.7635123318287,59.8482141494751,688.5223083496094,20260717,Overall
429,20260717_35,P1_UNIQUE_NAME,189,191,20260717_GZ_TH_35,20260717,35,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2173,43.07047419439351,1644,174.3062438964844,9008933.688892841,4145.850754207474,65.43004608154297,695.031494140625,20260717,Overall
430,20260717_36,P1_UNIQUE_NAME,190,192,20260717_GZ_TH_36,20260717,36,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1325,65.28687450877652,2492,256.4004821777344,7589503.271803379,5727.926997587456,79.90422058105469,1093.810668945312,20260717,Overall
431,20260717_37,P1_UNIQUE_NAME,191,193,20260717_GZ_TH_37,20260717,37,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1934,49.33193607545193,1883,162.65567779541016,6865823.838557363,3550.0640323461025,57.53474235534669,742.321044921875,20260717,Overall
432,20260717_38,P1_UNIQUE_NAME,192,194,20260717_GZ_TH_38,20260717,38,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1484,61.12129944982971,2333,236.66544342041016,10159627.295963883,6846.110037711512,73.64873504638672,1023.1321716308595,20260717,Overall
433,20260717_39,P1_UNIQUE_NAME,193,195,20260717_GZ_TH_39,20260717,39,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2563,32.85302593659942,1254,183.0510406494141,10280581.132532358,4011.151436805446,74.69601440429688,731.8502807617188,20260717,Overall
434,20260717_40,P1_UNIQUE_NAME,194,196,20260717_GZ_TH_40,20260717,40,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1999,47.62902803248625,1818,141.0177307128906,7515299.961716831,3759.529745731281,50.99904441833496,596.6435241699219,20260717,Overall
435,20260717_41,P1_UNIQUE_NAME,195,197,20260717_GZ_TH_41,20260717,41,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1920,49.69871626932146,1897,172.0030059814453,7660654.854476929,3989.9244033734003,58.62888336181641,665.2408142089844,20260717,Overall
436,20260717_42,P1_UNIQUE_NAME,196,198,20260717_GZ_TH_42,20260717,42,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,2164,43.30626146188106,1653,142.40433502197266,7486005.092850208,3459.3369190620188,52.93114280700684,557.8296661376953,20260717,Overall
437,20260717_43,P1_UNIQUE_NAME,197,199,20260717_GZ_TH_43,20260717,43,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1681,55.96017815037988,2136,204.1862182617188,8406563.933872342,5000.930359233993,69.18346405029297,819.0884399414062,20260717,Overall
438,20260717_44,P1_UNIQUE_NAME,198,200,20260717_GZ_TH_44,20260717,44,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1782,53.31412103746398,2035,197.6944808959961,9052961.380944967,5080.225241832192,67.89483451843262,741.216796875,20260717,Overall
439,20260717_45,P1_UNIQUE_NAME,199,201,20260717_GZ_TH_45,20260717,45,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1316,65.52266177626407,2501,271.78208923339844,8440074.77259779,6413.430678265798,92.73628997802734,1191.9678649902344,20260717,Overall
440,20260717_46,P1_UNIQUE_NAME,200,202,20260717_GZ_TH_46,20260717,46,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,2084,45.402148283992666,1733,143.1009521484375,7383184.831411123,3542.795024669445,52.79718589782715,605.8597106933594,20260717,Overall
441,20260717_47,P1_UNIQUE_NAME,201,203,20260717_GZ_TH_47,20260717,47,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,2244,41.210374639769455,1573,198.95793914794928,9766299.275078535,4352.183277664231,71.99083709716797,847.896484375,20260717,Overall
442,20260717_48,P1_UNIQUE_NAME,202,204,20260717_GZ_TH_48,20260717,48,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2072,45.7165313073094,1745,185.26019287109375,9326172.028390527,4501.048276250254,67.09104347229004,712.9657135009766,20260717,Overall
443,20260717_49,P1_UNIQUE_NAME,203,205,20260717_GZ_TH_49,20260717,49,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,2174,43.04427560911711,1643,182.6525268554687,9295720.817065239,4275.860541428353,65.69054222106934,758.4947204589844,20260717,Overall
444,20260717_50,P1_UNIQUE_NAME,204,206,20260717_GZ_TH_50,20260717,50,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1472,61.43568247314645,2345,255.4790344238281,8603298.389854193,5844.632058324859,82.07780456542969,989.4184112548829,20260717,Overall
445,20260717_51,P1_UNIQUE_NAME,205,207,20260717_GZ_TH_51,20260717,51,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,2495,34.63452973539429,1322,152.7721862792969,7856127.651879072,3148.7485578673636,63.16939926147461,560.4443664550781,20260717,Overall
446,20260717_53,P1_UNIQUE_NAME,206,208,20260717_GZ_TH_53,20260717,53,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1974,48.28399266439612,1843,136.53157043457037,7338415.854017615,3717.535893625945,48.718607902526855,539.620849609375,20260717,Overall
447,20260717_54,P1_UNIQUE_NAME,207,209,20260717_GZ_TH_54,20260717,54,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,3087,19.124967251768403,730,219.0707244873047,9888023.39762497,3203.117394760275,89.84774017333984,696.8721923828125,20260717,Overall
448,20260717_55,P1_UNIQUE_NAME,208,210,20260717_GZ_TH_55,20260717,55,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1928,49.489127587110296,1889,161.72789001464844,6219835.874607921,3226.055951560125,62.70615386962891,652.6450500488281,20260717,Overall
449,20260717_57,P1_UNIQUE_NAME,209,211,20260717_GZ_TH_57,20260717,57,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1885,50.61566675399528,1932,189.3927001953125,7251881.87608248,3847.1521889031724,66.92951202392578,736.7357177734375,20260717,Overall
450,20260717_58,P1_UNIQUE_NAME,210,212,20260717_GZ_TH_58,20260717,58,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1829,52.08278752947341,1988,223.9596557617188,9146802.845279217,5000.985699988637,79.24223327636719,870.3726806640625,20260717,Overall
451,20260717_59,P1_UNIQUE_NAME,211,213,20260717_GZ_TH_59,20260717,59,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1546,59.496987162693216,2271,211.06260681152338,7439445.724850655,4812.060624094861,71.76994514465332,887.4663238525391,20260717,Overall
452,20260717_61,P1_UNIQUE_NAME,212,214,20260717_GZ_TH_61,20260717,61,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1711,55.174220592088034,2106,215.3956909179688,8793996.8272084,5139.682540741321,75.5125617980957,855.4616088867188,20260717,Overall
453,20260717_62,P1_UNIQUE_NAME,213,215,20260717_GZ_TH_62,20260717,62,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1720,54.93843332460047,2097,187.66716766357422,7439739.771777153,4325.4300998704375,66.8762321472168,767.1747894287109,20260717,Overall
454,20260717_63,P1_UNIQUE_NAME,214,216,20260717_GZ_TH_63,20260717,63,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1914,49.85590778097983,1903,171.92044067382812,7771512.796667576,4060.351513410437,62.6216106414795,726.3605194091797,20260717,Overall
455,20260717_64,P1_UNIQUE_NAME,215,217,20260717_GZ_TH_64,20260717,64,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1721,54.91223473932407,2096,205.4930572509766,7343820.246143103,4267.182014028532,71.56103515625,765.5488891601562,20260717,Overall
456,20260717_65,P1_UNIQUE_NAME,216,218,20260717_GZ_TH_65,20260717,65,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1702,55.41000785957559,2115,184.0469512939453,7261296.517071009,4266.331678655117,62.001173973083496,702.4642333984375,20260717,Overall
457,20260717_66,P1_UNIQUE_NAME,217,219,20260717_GZ_TH_66,20260717,66,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1814,52.475766308619335,2003,191.3822402954101,9109205.976979256,5021.612997232225,66.85244941711426,740.3770904541016,20260717,Overall
458,20260717_67,P1_UNIQUE_NAME,218,220,20260717_GZ_TH_67,20260717,67,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1787,53.183128111082,2030,204.7380676269531,8407272.98800087,4704.685499720688,76.05163955688477,809.9373168945312,20260717,Overall
459,20260717_68,P1_UNIQUE_NAME,219,221,20260717_GZ_TH_68,20260717,68,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1836,51.89939743253864,1981,185.72306823730463,7600011.570187092,4139.439853043078,68.04718208312988,712.6810302734375,20260717,Overall
460,20260717_69,P1_UNIQUE_NAME,220,222,20260717_GZ_TH_69,20260717,69,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1588,58.396646581084624,2229,186.50196075439447,6847008.758829892,4311.718361983559,60.24582099914551,744.2855529785156,20260717,Overall
461,20260717_70,P1_UNIQUE_NAME,221,223,20260717_GZ_TH_70,20260717,70,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1620,57.55829185223998,2197,229.14610290527344,7399675.195521593,4567.700737976292,80.40535736083984,827.9537353515625,20260717,Overall
462,20260717_71,P1_UNIQUE_NAME,222,224,20260717_GZ_TH_71,20260717,71,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1758,53.94288708409746,2059,170.1302947998047,6424278.371875048,3654.3107917377974,57.903253555297844,635.6168975830078,20260717,Overall
463,20260717_72,P1_UNIQUE_NAME,223,225,20260717_GZ_TH_72,20260717,72,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1844,51.68980875032748,1973,219.9661712646484,8100850.307715297,4393.085850170985,83.05006408691406,826.0806884765625,20260717,Overall
464,20260717_73,P1_UNIQUE_NAME,224,226,20260717_GZ_TH_73,20260717,73,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1817,52.39717055279015,2000,170.6557922363281,6749809.41031611,3714.80980204519,63.82462692260742,620.8604125976562,20260717,Overall
465,20260717_74,P1_UNIQUE_NAME,225,227,20260717_GZ_TH_74,20260717,74,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1555,59.261199895205664,2262,191.7302551269531,5886741.155070066,3785.685630270139,63.25139617919922,770.4539794921875,20260717,Overall
466,20260717_75,P1_UNIQUE_NAME,226,228,20260717_GZ_TH_75,20260717,75,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1988,47.91721247052659,1829,135.5702896118164,5757935.005121231,2896.3455760167158,50.237833023071296,529.0582427978516,20260717,Overall
