PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,overall_detection_rate,mean_observed_abundance,median_observed_abundance,missing_pct,coverage_class,overall__Overall__detection_rate,condition__high_stress__detection_rate,condition__high_temperature__detection_rate,group__FJ_FQ__detection_rate,group__FJ_PT__detection_rate,group__FJ_QZ__detection_rate,group__GZ_TH__detection_rate,group__XZ_GG__detection_rate,group__XZ_YA__detection_rate,group__XZ_YB__detection_rate,group__XZ_YC__detection_rate,group__XZ_YD__detection_rate,TREAT1_clean__control__detection_rate,TREAT1_clean__high__detection_rate,TREAT1_clean__low__detection_rate,TREAT1_clean__unknown__detection_rate,MS_batch_proxy__20250913__detection_rate,MS_batch_proxy__20250914__detection_rate,MS_batch_proxy__20251001__detection_rate,MS_batch_proxy__20251026__detection_rate,MS_batch_proxy__20251104__detection_rate,MS_batch_proxy__20251107__detection_rate,MS_batch_proxy__20260527__detection_rate,MS_batch_proxy__20260717__detection_rate,groups_meeting_ge50pct,conditions_meeting_ge50pct,groups_meeting_ge80pct,conditions_meeting_ge80pct,groups_meeting_ge90pct,conditions_meeting_ge90pct,global_core_ge80pct,global_core_ge90pct,all_groups_ge50pct,all_groups_ge80pct,all_conditions_ge80pct
A0A0C4DH24,IGKV6-21,Immunoglobulin kappa variable 6-21,KV621_HUMAN,1.373002078646351,0.0073810825587752,12430.01,0.17533718689788053,137.78375967780312,79.8470458984375,82.46628131021194,Sparse (<50%),0.17533718689788053,0.24267782426778242,0.11785714285714285,0.15714285714285714,0.11538461538461539,0.06557377049180328,0.12195121951219512,0.14685314685314685,0.5,0.25,0.29411764705882354,0.4642857142857143,0.17647058823529413,0.18181818181818182,0.16129032258064516,0.5,0.06,0.11428571428571428,0.3559322033898305,0.08333333333333333,0.0,1.0,0.14685314685314685,0.12195121951219512,1,0,0,0,0,0,False,False,False,False,False
A0A0C4DH25,IGKV3D-20,Immunoglobulin kappa variable 3D-20,KVD20_HUMAN,1.19477827610204,0.0072727272727272,12515.07,0.9383429672447013,2465.242498621069,1293.9560546875,6.165703275529865,High (≥90%),0.9383429672447013,0.9623430962343096,0.9178571428571428,0.9285714285714286,1.0,0.9180327868852459,0.8943089430894309,0.9440559440559441,0.9545454545454546,1.0,1.0,1.0,0.9150326797385621,0.9261363636363636,0.967741935483871,1.0,0.92,0.9285714285714286,0.9915254237288136,0.9166666666666666,1.0,1.0,0.9440559440559441,0.8943089430894309,9,2,9,2,8,2,True,True,True,True,True
A0A0C4DH29,IGHV1-3,Immunoglobulin heavy variable 1-3,HV103_HUMAN,1.967544886346266,0.0072727272727272,13007.72,0.5028901734104047,406.0852880879837,215.0198211669922,49.71098265895954,Moderate (50–<80%),0.5028901734104047,0.4435146443514644,0.5535714285714286,0.7285714285714285,0.7307692307692307,0.5901639344262295,0.3983739837398374,0.16783216783216784,0.8181818181818182,0.5833333333333334,0.9411764705882353,0.8928571428571429,0.477124183006536,0.5170454545454546,0.521505376344086,0.0,0.66,0.7285714285714285,0.8305084745762712,0.3333333333333333,0.5,1.0,0.16783216783216784,0.3983739837398374,7,1,3,0,1,0,False,False,False,False,False
A0A0C4DH31,IGHV1-18,Immunoglobulin heavy variable 1-18,HV118_HUMAN,1.236606821710667,0.006765899864682,12820.43,0.7129094412331407,430.53818069148707,220.2214813232422,28.709055876685934,Moderate (50–<80%),0.7129094412331407,0.6359832635983264,0.7785714285714286,0.9857142857142858,0.9615384615384616,0.8852459016393442,0.5691056910569106,0.40559440559440557,1.0,0.9166666666666666,0.9705882352941176,1.0,0.6666666666666666,0.7443181818181818,0.7204301075268817,0.75,0.98,0.9714285714285714,0.9830508474576272,0.5,1.0,1.0,0.40559440559440557,0.5691056910569106,8,2,7,0,6,0,False,False,False,False,False
A0A0C4DH33,IGHV1-24,Immunoglobulin heavy variable 1-24,HV124_HUMAN,1.237575109915299,0.0040983606557377,12824.48,0.4238921001926782,296.10712954781275,159.22206115722656,57.61078998073218,Sparse (<50%),0.4238921001926782,0.3807531380753138,0.4607142857142857,0.6571428571428571,0.5769230769230769,0.4262295081967213,0.34146341463414637,0.06293706293706294,0.8181818181818182,0.5,0.9117647058823529,0.9642857142857143,0.3790849673202614,0.48863636363636365,0.3978494623655914,0.5,0.46,0.6285714285714286,0.8220338983050848,0.25,0.5,1.0,0.06293706293706294,0.34146341463414637,6,0,3,0,2,0,False,False,False,False,False
A0A0C4DH34,IGHV4-28,Immunoglobulin heavy variable 4-28,HV428_HUMAN,1.070386719821807,0.0073810825587752,13124.06,0.9229287090558767,997.0343246897975,590.2020263671875,7.7071290944123305,High (≥90%),0.9229287090558767,0.891213389121339,0.95,0.9857142857142858,1.0,0.9344262295081968,0.926829268292683,0.8181818181818182,1.0,1.0,1.0,1.0,0.9150326797385621,0.9204545454545454,0.9301075268817204,1.0,0.96,0.9857142857142858,1.0,0.8333333333333334,1.0,1.0,0.8181818181818182,0.926829268292683,9,2,9,2,8,1,True,True,True,True,True
A0A0C4DH35,IGHV3-35,Probable non-functional immunoglobulin heavy variable 3-35,HV335_HUMAN,3.717040655446805,0.0073810825587752,12810.43,0.27360308285163776,392.6778701560598,133.1511611938477,72.63969171483622,Sparse (<50%),0.27360308285163776,0.3138075313807531,0.2392857142857143,0.2857142857142857,0.3076923076923077,0.09836065573770492,0.2682926829268293,0.08391608391608392,0.7272727272727273,0.5,0.6176470588235294,0.7142857142857143,0.24183006535947713,0.3068181818181818,0.25268817204301075,1.0,0.08,0.24285714285714285,0.6271186440677966,0.16666666666666666,0.0,0.0,0.08391608391608392,0.2682926829268293,4,0,0,0,0,0,False,False,False,False,False
A0A0C4DH36,IGHV3-38,Probable non-functional immunoglobulin heavy variable 3-38,HV338_HUMAN,1.357791220602419,0.0016233766233766,12758.54,0.766859344894027,1096.0580027115404,613.3133544921875,23.314065510597302,Moderate (50–<80%),0.766859344894027,0.7531380753138075,0.7785714285714286,0.9571428571428572,1.0,0.9180327868852459,0.5609756097560976,0.5874125874125874,1.0,1.0,1.0,1.0,0.6862745098039216,0.7840909090909091,0.8118279569892473,1.0,0.94,0.9857142857142858,0.9915254237288136,0.8333333333333334,0.5,1.0,0.5874125874125874,0.5609756097560976,9,2,7,0,7,0,False,False,True,False,False
A0A0C4DH38,IGHV5-51,Immunoglobulin heavy variable 5-51,HV551_HUMAN,1.519484382505339,0.0040983606557377,12674.55,0.9364161849710982,1587.9709358058349,627.8651123046875,6.358381502890173,High (≥90%),0.9364161849710982,0.9079497907949791,0.9607142857142857,1.0,1.0,1.0,0.9105691056910569,0.8461538461538461,1.0,1.0,1.0,1.0,0.9150326797385621,0.9318181818181818,0.956989247311828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,0.9105691056910569,9,2,9,2,8,2,True,True,True,True,True
A0A0C4DH39,IGHV1-58,Immunoglobulin heavy variable 1-58,HV158_HUMAN,1.77850696491537,0.0073810825587752,13004.8,0.015414258188824663,387.455518245697,112.5984802246094,98.45857418111753,Sparse (<50%),0.015414258188824663,0.02510460251046025,0.007142857142857143,0.0,0.0,0.01639344262295082,0.008130081300813009,0.0,0.18181818181818182,0.0,0.058823529411764705,0.0,0.013071895424836602,0.005681818181818182,0.026881720430107527,0.0,0.02,0.0,0.05084745762711865,0.0,0.0,0.0,0.0,0.008130081300813009,0,0,0,0,0,0,False,False,False,False,False
A0A0C4DH43,IGHV2-70D,Immunoglobulin heavy variable 2-70D,HV70D_HUMAN,1.956001249093612,0.0073810825587752,13312.45,0.905587668593449,2224.1221363696645,675.5386047363281,9.441233140655106,High (≥90%),0.905587668593449,0.8702928870292888,0.9357142857142857,0.9428571428571428,0.9615384615384616,0.9180327868852459,0.9349593495934959,0.7902097902097902,1.0,1.0,0.9705882352941176,1.0,0.9215686274509803,0.9034090909090909,0.8924731182795699,1.0,0.92,0.9571428571428572,0.9745762711864406,0.9166666666666666,1.0,1.0,0.7902097902097902,0.9349593495934959,9,2,8,2,8,1,True,True,True,False,True
A0A0C4DH67,IGKV1-8,Immunoglobulin kappa variable 1-8,KV108_HUMAN,0.9698835137681612,0.0016233766233766,12537.31,0.8959537572254336,441.76052979089883,303.7764892578125,10.404624277456648,High (80–<90%),0.8959537572254336,0.8828451882845189,0.9071428571428571,0.9857142857142858,0.9230769230769231,0.9672131147540983,0.8292682926829268,0.8181818181818182,0.9545454545454546,0.9166666666666666,1.0,1.0,0.869281045751634,0.9488636363636364,0.8655913978494624,1.0,1.0,0.9571428571428572,0.9830508474576272,0.8333333333333334,1.0,1.0,0.8181818181818182,0.8292682926829268,9,2,9,2,7,1,True,False,True,True,True
A0A0G2JS06,IGLV5-39,Immunoglobulin lambda variable 5-39,LV539_HUMAN,2.481968289063105,0.0073810825587752,13394.08,0.8882466281310212,4451.930047877181,1345.756591796875,11.175337186897881,High (80–<90%),0.8882466281310212,0.8242677824267782,0.9428571428571428,0.9714285714285714,1.0,0.9344262295081968,0.9186991869918699,0.7272727272727273,0.9545454545454546,1.0,1.0,0.9285714285714286,0.9084967320261438,0.8863636363636364,0.8763440860215054,0.75,0.96,0.9714285714285714,0.9745762711864406,0.8333333333333334,1.0,1.0,0.7272727272727273,0.9186991869918699,9,2,8,2,8,1,True,False,True,False,True
A0A0J9YVY3,IGHV7-4-1,Immunoglobulin heavy variable 7-4-1,HV741_HUMAN,0.9153245180507742,0.0072727272727272,12848.57,0.23121387283236994,350.5403910160065,271.8957977294922,76.878612716763,Sparse (<50%),0.23121387283236994,0.20502092050209206,0.25357142857142856,0.37142857142857144,0.46153846153846156,0.16393442622950818,0.18699186991869918,0.04895104895104895,0.5909090909090909,0.08333333333333333,0.35294117647058826,0.5714285714285714,0.17647058823529413,0.26136363636363635,0.25268817204301075,0.0,0.2,0.4,0.4322033898305085,0.0,0.0,1.0,0.04895104895104895,0.18699186991869918,2,0,0,0,0,0,False,False,False,False,False
A0A0J9YWL9,TEX13C,Testis-expressed protein 13C,TX13C_HUMAN,0.8688433730289081,0.0073810825587752,109806.02,0.09248554913294797,81.57691489656766,58.335853576660156,90.7514450867052,Sparse (<50%),0.09248554913294797,0.0794979079497908,0.10357142857142858,0.08571428571428572,0.11538461538461539,0.09836065573770492,0.11382113821138211,0.04895104895104895,0.045454545454545456,0.25,0.11764705882352941,0.14285714285714285,0.11764705882352941,0.07954545454545454,0.08602150537634409,0.0,0.12,0.1,0.11864406779661017,0.0,0.0,0.0,0.04895104895104895,0.11382113821138211,0,0,0,0,0,0,False,False,False,False,False
A0A0J9YX35,IGHV3-64D,Immunoglobulin heavy variable 3-64D,HV64D_HUMAN,1.316506323784345,0.0016233766233766,12822.57,0.9210019267822736,2548.7837343096235,1253.4588012695315,7.89980732177264,High (≥90%),0.9210019267822736,0.8661087866108786,0.9678571428571429,0.9857142857142858,1.0,1.0,0.9349593495934959,0.7902097902097902,0.9545454545454546,0.9166666666666666,1.0,1.0,0.8954248366013072,0.9318181818181818,0.9354838709677419,0.75,1.0,0.9857142857142858,0.9830508474576272,1.0,1.0,1.0,0.7902097902097902,0.9349593495934959,9,2,8,2,8,1,True,True,True,False,True
A0A0J9YXX1,IGHV5-10-1,Immunoglobulin heavy variable 5-10-1,HV5X1_HUMAN,1.55214570211808,0.0073810825587752,12772.57,0.766859344894027,2797.866087971021,1228.995666503906,23.314065510597302,Moderate (50–<80%),0.766859344894027,0.7489539748953975,0.7821428571428571,0.8857142857142857,0.8461538461538461,0.7540983606557377,0.7235772357723578,0.6153846153846154,1.0,0.9166666666666666,0.9117647058823529,0.9642857142857143,0.7320261437908496,0.7613636363636364,0.7956989247311828,1.0,0.84,0.8714285714285714,0.940677966101695,0.3333333333333333,1.0,1.0,0.6153846153846154,0.7235772357723578,9,2,6,0,4,0,False,False,True,False,False
A0A1B0GTC6,C3orf85,Uncharacterized protein C3orf85,CC085_HUMAN,0.6505657607169092,0.0040983606557377,10385.93,1.0,3241.5352545354176,3282.88720703125,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
A0A494C071,PWWP4,Putative PWWP domain-containing DNA repair factor 4,PWWP4_HUMAN,1.088493665036199,0.0073810825587752,217772.85,0.12716763005780346,170.25118481029165,109.50883865356445,87.28323699421965,Sparse (<50%),0.12716763005780346,0.16736401673640167,0.09285714285714286,0.02857142857142857,0.2692307692307692,0.04918032786885246,0.11382113821138211,0.1048951048951049,0.22727272727272727,0.3333333333333333,0.2647058823529412,0.25,0.0718954248366013,0.1534090909090909,0.13978494623655913,0.5,0.02,0.11428571428571428,0.211864406779661,0.16666666666666666,0.0,1.0,0.1048951048951049,0.11382113821138211,0,0,0,0,0,0,False,False,False,False,False
A0AV96,RBM47,RNA-binding protein 47,RBM47_HUMAN,0.7253183541452244,0.0073810825587752,64099.08,0.12138728323699421,191.3771297591073,158.8085632324219,87.86127167630057,Sparse (<50%),0.12138728323699421,0.1087866108786611,0.13214285714285715,0.2,0.34615384615384615,0.21311475409836064,0.008130081300813009,0.16083916083916083,0.0,0.0,0.029411764705882353,0.07142857142857142,0.05228758169934641,0.14204545454545456,0.16129032258064516,0.0,0.26,0.2857142857142857,0.03389830508474576,0.0,1.0,0.0,0.16083916083916083,0.008130081300813009,0,0,0,0,0,0,False,False,False,False,False
A0AVT1,UBA6,Ubiquitin-like modifier-activating enzyme 6,UBA6_HUMAN,1.153042167837456,0.0040983606557377,117969.97,0.26396917148362237,101.38461380457356,59.66591262817383,73.60308285163777,Sparse (<50%),0.26396917148362237,0.2803347280334728,0.25,0.22857142857142856,0.5769230769230769,0.26229508196721313,0.18699186991869918,0.20279720279720279,0.36363636363636365,0.4166666666666667,0.35294117647058826,0.4642857142857143,0.2222222222222222,0.29545454545454547,0.26344086021505375,0.5,0.24,0.38571428571428573,0.3305084745762712,0.3333333333333333,1.0,1.0,0.20279720279720279,0.18699186991869918,1,0,0,0,0,0,False,False,False,False,False
A0FGR8,ESYT2,Extended synaptotagmin-2,ESYT2_HUMAN,3.793087416090565,0.0058910162002945,102357.48,0.44315992292870904,376.03459014685257,68.91469192504883,55.68400770712909,Sparse (<50%),0.44315992292870904,0.45188284518828453,0.4357142857142857,0.32857142857142857,0.8076923076923077,0.29508196721311475,0.4878048780487805,0.42657342657342656,0.5454545454545454,0.5,0.4411764705882353,0.5,0.45098039215686275,0.4431818181818182,0.43010752688172044,0.75,0.3,0.5,0.4406779661016949,0.3333333333333333,1.0,1.0,0.42657342657342656,0.4878048780487805,4,0,1,0,0,0,False,False,False,False,False
A0M8Q6,IGLC7,Immunoglobulin lambda constant 7,IGLC7_HUMAN,0.8616601287827661,0.0073810825587752,11253.59,0.9826589595375722,55561.711465730856,44350.037109375,1.7341040462427744,High (≥90%),0.9826589595375722,1.0,0.9678571428571429,0.9857142857142858,1.0,0.9836065573770492,0.943089430894309,1.0,1.0,1.0,1.0,1.0,0.9869281045751634,0.9772727272727273,0.9838709677419355,1.0,0.98,1.0,0.9915254237288136,1.0,1.0,1.0,1.0,0.943089430894309,9,2,9,2,9,2,True,True,True,True,True
A0PJW8,DAPL1,Death-associated protein-like 1,DAPL1_HUMAN,1.576964708955268,0.0073810825587752,11879.96,0.5992292870905588,2319.169495340329,902.250244140625,40.07707129094412,Moderate (50–<80%),0.5992292870905588,0.46443514644351463,0.7142857142857143,0.8714285714285714,0.9615384615384616,0.9016393442622951,0.4796747967479675,0.26573426573426573,0.6818181818181818,0.8333333333333334,0.8823529411764706,0.6428571428571429,0.7058823529411765,0.6079545454545454,0.5,0.75,0.88,0.9,0.7796610169491526,1.0,1.0,1.0,0.26573426573426573,0.4796747967479675,7,1,5,0,2,0,False,False,False,False,False
A1A4S6,ARHGAP10,Rho GTPase-activating protein 10,RHG10_HUMAN,1.686451095647608,0.0072727272727272,89374.61,0.1599229287090559,286.11965545976017,95.97732543945312,84.00770712909441,Sparse (<50%),0.1599229287090559,0.21338912133891214,0.11428571428571428,0.07142857142857142,0.19230769230769232,0.13114754098360656,0.11382113821138211,0.18181818181818182,0.22727272727272727,0.3333333333333333,0.23529411764705882,0.2857142857142857,0.19607843137254902,0.1534090909090909,0.12903225806451613,0.5,0.14,0.14285714285714285,0.2033898305084746,0.08333333333333333,0.0,1.0,0.18181818181818182,0.11382113821138211,0,0,0,0,0,0,False,False,False,False,False
A1L4H1,SSC5D,Soluble scavenger receptor cysteine-rich domain-containing protein SSC5D,SRCRL_HUMAN,0.6781561597944873,0.0040983606557377,165742.73,1.0,3574.2229145616006,2884.80224609375,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
A1X283;Q5TCZ1,SH3PXD2B;SH3PXD2A,SH3 and PX domain-containing protein 2B;SH3 and PX domain-containing protein 2A,SPD2B_HUMAN;SPD2A_HUMAN,1.033733202321213,0.0073810825587752,101579.09;125289.33,0.04046242774566474,90.04501379103888,65.20887756347656,95.95375722543352,Sparse (<50%),0.04046242774566474,0.058577405857740586,0.025,0.02857142857142857,0.07692307692307693,0.0,0.024390243902439025,0.04195804195804196,0.045454545454545456,0.0,0.029411764705882353,0.21428571428571427,0.0457516339869281,0.045454545454545456,0.03225806451612903,0.0,0.0,0.04285714285714286,0.059322033898305086,0.0,0.5,1.0,0.04195804195804196,0.024390243902439025,0,0,0,0,0,0,False,False,False,False,False
A2A2Y4,FRMD3,FERM domain-containing protein 3,FRMD3_HUMAN,0.8795871022229491,0.0073810825587752,68772,0.023121387283236993,33.718004703521736,21.17115306854248,97.6878612716763,Sparse (<50%),0.023121387283236993,0.03765690376569038,0.010714285714285714,0.0,0.038461538461538464,0.0,0.016260162601626018,0.04195804195804196,0.13636363636363635,0.0,0.0,0.0,0.026143790849673203,0.011363636363636364,0.03225806451612903,0.0,0.0,0.014285714285714285,0.025423728813559324,0.0,0.0,0.0,0.04195804195804196,0.016260162601626018,0,0,0,0,0,0,False,False,False,False,False
A2A3L6,TTC24,Tetratricopeptide repeat protein 24,TTC24_HUMAN,1.041152229553386,0.0073810825587752,63396.45,0.8574181117533719,5173.617440864477,2357.640380859375,14.258188824662813,High (80–<90%),0.8574181117533719,0.8786610878661087,0.8392857142857143,0.9,0.9615384615384616,0.8524590163934426,0.7723577235772358,0.8391608391608392,0.9545454545454546,1.0,0.9705882352941176,0.8571428571428571,0.8300653594771242,0.8068181818181818,0.9247311827956989,1.0,0.86,0.9142857142857143,0.9322033898305084,0.8333333333333334,1.0,1.0,0.8391608391608392,0.7723577235772358,9,2,8,2,5,0,True,False,True,False,True
A2CJ06,DYTN,Dystrotelin,DYTN_HUMAN,0.6173116738955943,0.0073810825587752,65319.79,0.8786127167630058,865.8833468922397,753.6998291015625,12.138728323699421,High (80–<90%),0.8786127167630058,0.9037656903765691,0.8571428571428571,0.9142857142857143,0.9615384615384616,0.8524590163934426,0.8048780487804879,0.8671328671328671,0.9545454545454546,1.0,0.9117647058823529,1.0,0.8627450980392157,0.8693181818181818,0.8978494623655914,1.0,0.86,0.9285714285714286,0.9491525423728814,0.8333333333333334,1.0,1.0,0.8671328671328671,0.8048780487804879,9,2,9,2,6,1,True,False,True,True,True
A2NJV5,IGKV2-29,Immunoglobulin kappa variable 2-29,KV229_HUMAN,1.045029244500158,0.0016233766233766,13085.04,1.0,3549.6868556763166,2258.7783203125,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
A2PYH4,HFM1,Probable ATP-dependent DNA helicase HFM1,HFM1_HUMAN,1.071002525712559,0.0073810825587752,162609.8,0.0789980732177264,452.134896255121,344.1705322265625,92.10019267822736,Sparse (<50%),0.0789980732177264,0.09205020920502092,0.06785714285714285,0.1,0.15384615384615385,0.04918032786885246,0.04065040650406504,0.013986013986013986,0.2727272727272727,0.0,0.23529411764705882,0.21428571428571427,0.0718954248366013,0.09659090909090909,0.06989247311827956,0.0,0.06,0.12857142857142856,0.1864406779661017,0.0,0.0,0.0,0.013986013986013986,0.04065040650406504,0,0,0,0,0,0,False,False,False,False,False
A2RRP1,NBAS,NBAS subunit of NRZ tethering complex,NBAS_HUMAN,0.7408825695332336,0.0073810825587752,268571.31,0.10597302504816955,37.750057272477584,29.69328308105469,89.40269749518305,Sparse (<50%),0.10597302504816955,0.11715481171548117,0.09642857142857143,0.014285714285714285,0.2692307692307692,0.04918032786885246,0.13008130081300814,0.14685314685314685,0.0,0.08333333333333333,0.0,0.21428571428571427,0.09803921568627451,0.13068181818181818,0.0913978494623656,0.0,0.06,0.11428571428571428,0.05084745762711865,0.0,0.0,1.0,0.14685314685314685,0.13008130081300814,0,0,0,0,0,0,False,False,False,False,False
A2RUS2,DENND3,DENN domain-containing protein 3,DEND3_HUMAN,1.39732138246481,0.0072727272727272,135890.04,0.28709055876685935,193.84170846811077,95.6480941772461,71.29094412331408,Sparse (<50%),0.28709055876685935,0.35564853556485354,0.22857142857142856,0.21428571428571427,0.46153846153846156,0.16393442622950818,0.21951219512195122,0.25874125874125875,0.5454545454545454,0.4166666666666667,0.4117647058823529,0.6071428571428571,0.24183006535947713,0.2784090909090909,0.3279569892473118,0.5,0.16,0.3,0.4406779661016949,0.16666666666666666,0.5,1.0,0.25874125874125875,0.21951219512195122,2,0,0,0,0,0,False,False,False,False,False
A4D1P6,WDR91,WD repeat-containing protein 91,WDR91_HUMAN,0.6520539108134489,0.0072727272727272,83344.4,0.4277456647398844,116.81126373737781,102.04591369628905,57.22543352601156,Sparse (<50%),0.4277456647398844,0.37656903765690375,0.4714285714285714,0.6285714285714286,0.8846153846153846,0.6885245901639344,0.18699186991869918,0.3356643356643357,0.36363636363636365,0.5,0.5294117647058824,0.35714285714285715,0.43790849673202614,0.4090909090909091,0.43548387096774194,0.5,0.68,0.7285714285714285,0.4661016949152542,0.75,1.0,0.0,0.3356643356643357,0.18699186991869918,5,0,1,0,0,0,False,False,False,False,False
