PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,control_detected_samples,control_detection_rate,low_detected_samples,low_detection_rate,high_detected_samples,high_detection_rate
O95747,OXSR1,Serine/threonine-protein kinase OSR1,OXSR1_HUMAN,0.9625390735400552,0.0040983606557377,58022.19,149,0.9738562091503268,176,0.946236559139785,162,0.9204545454545454
O95782,AP2A1,AP-2 complex subunit alpha-1,AP2A1_HUMAN,1.756345808267202,0.0016233766233766,107545.88,122,0.7973856209150327,150,0.8064516129032258,132,0.75
O95810,CAVIN2,Caveolae-associated protein 2,CAVN2_HUMAN,2.698175773893255,0.0016233766233766,47173.17,151,0.9869281045751634,184,0.989247311827957,171,0.9715909090909091
O95967,EFEMP2,EGF-containing fibulin-like extracellular matrix protein 2,FBLN4_HUMAN,0.6454498553747409,0.0040983606557377,49405.47,151,0.9869281045751634,185,0.9946236559139785,175,0.9943181818181818
P00325,ADH1B,All-trans-retinol dehydrogenase [NAD(+)] ADH1B,ADH1B_HUMAN,1.256739489503763,0.0040983606557377,39835.46,141,0.9215686274509803,181,0.9731182795698925,165,0.9375
P00326,ADH1C,Alcohol dehydrogenase 1C,ADH1G_HUMAN,1.176108342646492,0.0073810825587752,39867.59,152,0.9934640522875817,184,0.989247311827957,171,0.9715909090909091
P00338,LDHA,L-lactate dehydrogenase A chain,LDHA_HUMAN,1.994490388354026,0.0016233766233766,36688.72,153,1.0,186,1.0,176,1.0
P00352,ALDH1A1,Aldehyde dehydrogenase 1A1,AL1A1_HUMAN,1.13167512366375,0.0016233766233766,54861.84,144,0.9411764705882353,173,0.9301075268817204,163,0.9261363636363636
P00387,CYB5R3,NADH-cytochrome b5 reductase 3,NB5R3_HUMAN,1.704850770759605,0.0016233766233766,34234.85,151,0.9869281045751634,185,0.9946236559139785,170,0.9659090909090909
P00450,CP,Ceruloplasmin,CERU_HUMAN,1.367157509914003,0.0016233766233766,122219.21,153,1.0,186,1.0,176,1.0
P00451,F8,Coagulation factor VIII,FA8_HUMAN,0.754449592317382,0.0016233766233766,267009.38,153,1.0,186,1.0,176,1.0
P00488,F13A1,Coagulation factor XIII A chain,F13A_HUMAN,1.291817753728917,0.0016233766233766,83268.28,153,1.0,186,1.0,176,1.0
P00491,PNP,Purine nucleoside phosphorylase,PNPH_HUMAN,1.477590240262052,0.0016233766233766,32117.86,153,1.0,185,0.9946236559139785,176,1.0
P00492,HPRT1,Hypoxanthine-guanine phosphoribosyltransferase,HPRT_HUMAN,0.9871704684536782,0.0040983606557377,24579.38,117,0.7647058823529411,136,0.7311827956989247,128,0.7272727272727273
P00558,PGK1,Phosphoglycerate kinase 1,PGK1_HUMAN,1.542886747420926,0.0016233766233766,44614.68,153,1.0,186,1.0,176,1.0
P00568,AK1,Adenylate kinase isoenzyme 1,KAD1_HUMAN,1.081322965403393,0.0016233766233766,21634.84,151,0.9869281045751634,183,0.9838709677419355,170,0.9659090909090909
P00734,F2,Prothrombin,THRB_HUMAN,0.8735197754179618,0.0016233766233766,70036.86,153,1.0,186,1.0,176,1.0
P00736,C1R,Complement C1r subcomponent,C1R_HUMAN,0.6326076979192335,0.0016233766233766,80118.54,153,1.0,186,1.0,176,1.0
P00738,HP,Haptoglobin,HPT_HUMAN,2.106763907012949,0.0040983606557377,45205.3,153,1.0,186,1.0,176,1.0
P00739,HPR,Haptoglobin-related protein,HPTR_HUMAN,0.6595344633862841,0.0040983606557377,39029.56,153,1.0,186,1.0,176,1.0
P00740,F9,Coagulation factor IX,FA9_HUMAN,0.7060878592200864,0.0016233766233766,51778.43,153,1.0,186,1.0,176,1.0
P00742,F10,Coagulation factor X,FA10_HUMAN,0.4666823322859036,0.0016233766233766,54731.69,153,1.0,186,1.0,176,1.0
P00746,CFD,Complement factor D,CFAD_HUMAN,0.7945351359324785,0.0058910162002945,27032.93,153,1.0,186,1.0,176,1.0
P00747,PLG,Plasminogen,PLMN_HUMAN,0.6504141070690747,0.0040983606557377,90568.98,153,1.0,186,1.0,176,1.0
P00748,F12,Coagulation factor XII,FA12_HUMAN,0.8225149597053371,0.0016233766233766,67792.09,153,1.0,186,1.0,176,1.0
P00751,CFB,Complement factor B,CFAB_HUMAN,1.004351970540284,0.0016233766233766,85532.87,153,1.0,186,1.0,176,1.0
P00915,CA1,Carbonic anhydrase 1,CAH1_HUMAN,1.649415257965431,0.0016233766233766,28870.2,153,1.0,186,1.0,176,1.0
P00918,CA2,Carbonic anhydrase 2,CAH2_HUMAN,1.181185319732977,0.0016233766233766,29246.05,153,1.0,186,1.0,176,1.0
P00966,ASS1,Argininosuccinate synthase,ASSY_HUMAN,1.04217242942637,0.006765899864682,46530.37,146,0.954248366013072,176,0.946236559139785,167,0.9488636363636364
P01008,SERPINC1,Antithrombin-III,ANT3_HUMAN,0.7808212337258094,0.0016233766233766,52602.43,153,1.0,186,1.0,176,1.0
P01009,SERPINA1,Alpha-1-antitrypsin,A1AT_HUMAN,0.8951686291887775,0.0016233766233766,46736.55,153,1.0,186,1.0,176,1.0
P01011,SERPINA3,Alpha-1-antichymotrypsin,AACT_HUMAN,0.6047193692468563,0.0040983606557377,47650.86,153,1.0,186,1.0,176,1.0
P01019,AGT,Angiotensinogen,ANGT_HUMAN,0.4918921808591064,0.0016233766233766,52069.93,153,1.0,186,1.0,176,1.0
P01023,A2M,Alpha-2-macroglobulin,A2MG_HUMAN,1.354542813632483,0.0016233766233766,163290.99,153,1.0,186,1.0,176,1.0
P01024,C3,Complement C3,CO3_HUMAN,0.7838645925163484,0.0016233766233766,187148.06,153,1.0,186,1.0,176,1.0
P01031,C5,Complement C5,CO5_HUMAN,0.9495122691711396,0.0016233766233766,188305.29,153,1.0,186,1.0,176,1.0
P01033,TIMP1,Metalloproteinase inhibitor 1,TIMP1_HUMAN,0.9482416005079068,0.0016233766233766,23170.86,118,0.7712418300653595,149,0.8010752688172043,144,0.8181818181818182
P01034,CST3,Cystatin-C,CYTC_HUMAN,0.6763885244556416,0.0016233766233766,15799.22,153,1.0,186,1.0,176,1.0
P01040,CSTA,Cystatin-A,CYTA_HUMAN,1.019834451995842,0.0040983606557377,11006.49,153,1.0,183,0.9838709677419355,171,0.9715909090909091
P01042,KNG1,Kininogen-1,KNG1_HUMAN,0.9109316802812072,0.0016233766233766,71957.37,153,1.0,186,1.0,176,1.0
P01111,NRAS,GTPase NRas,RASN_HUMAN,0.6895392310019198,0.0030581039755351,21229.16,150,0.9803921568627451,185,0.9946236559139785,173,0.9829545454545454
P01116,KRAS,GTPase KRas,RASK_HUMAN,0.7609646490382556,0.0040983606557377,21655.82,129,0.8431372549019608,147,0.7903225806451613,139,0.7897727272727273
P01137,TGFB1,Transforming growth factor beta-1 proprotein,TGFB1_HUMAN,1.357929296470638,0.0040983606557377,44325.11,134,0.8758169934640523,169,0.9086021505376344,158,0.8977272727272727
P01266,TG,Thyroglobulin,THYG_HUMAN,3.554554962204783,0.0016233766233766,304790.26,152,0.9934640522875817,182,0.978494623655914,172,0.9772727272727273
P01275,GCG,Pro-glucagon,GLUC_HUMAN,0.7430704024436002,0.0072727272727272,20909.2,153,1.0,186,1.0,174,0.9886363636363636
P01344,IGF2,Insulin-like growth factor 2,IGF2_HUMAN,0.5711802411416992,0.0040983606557377,20140.34,153,1.0,186,1.0,175,0.9943181818181818
P01591,JCHAIN,Immunoglobulin J chain,IGJ_HUMAN,1.142472334777125,0.0072727272727272,18098.58,153,1.0,186,1.0,176,1.0
P01597;P04432,IGKV1-39;IGKV1D-39,Immunoglobulin kappa variable 1-39;Immunoglobulin kappa variable 1D-39,KV139_HUMAN;KVD39_HUMAN,1.043213428521907,0.0040983606557377,12737.46;12737.46,142,0.9281045751633987,174,0.9354838709677419,171,0.9715909090909091
P01602,IGKV1-5,Immunoglobulin kappa variable 1-5,KV105_HUMAN,1.061442330555383,0.0016233766233766,12781.55,121,0.7908496732026143,153,0.8225806451612904,143,0.8125
P01619,IGKV3-20,Immunoglobulin kappa variable 3-20,KV320_HUMAN,1.144318440606188,0.0072727272727272,12557.11,153,1.0,185,0.9946236559139785,176,1.0
P01624,IGKV3-15,Immunoglobulin kappa variable 3-15,KV315_HUMAN,0.8991948720237106,0.0055467511885895,12496.09,153,1.0,186,1.0,176,1.0
P01699,IGLV1-44,Immunoglobulin lambda variable 1-44,LV144_HUMAN,1.270719142215616,0.0055467511885895,12201.44,153,1.0,186,1.0,175,0.9943181818181818
P01700,IGLV1-47,Immunoglobulin lambda variable 1-47,LV147_HUMAN,1.213991173949817,0.0040983606557377,12283.58,153,1.0,186,1.0,176,1.0
P01701,IGLV1-51,Immunoglobulin lambda variable 1-51,LV151_HUMAN,1.255139050650054,0.0072727272727272,12248.68,151,0.9869281045751634,185,0.9946236559139785,176,1.0
P01703,IGLV1-40,Immunoglobulin lambda variable 1-40,LV140_HUMAN,1.089295564164591,0.0058910162002945,12301.6,149,0.9738562091503268,184,0.989247311827957,175,0.9943181818181818
P01704,IGLV2-14,Immunoglobulin lambda variable 2-14,LV214_HUMAN,1.977046109552046,0.0016233766233766,12596.85,120,0.7843137254901961,155,0.8333333333333334,150,0.8522727272727273
P01706,IGLV2-11,Immunoglobulin lambda variable 2-11,LV211_HUMAN,1.318409779081754,0.0072727272727272,12644.01,142,0.9281045751633987,179,0.9623655913978495,173,0.9829545454545454
P01709,IGLV2-8,Immunoglobulin lambda variable 2-8,LV208_HUMAN,1.42350645285035,0.0072727272727272,12381.64,146,0.954248366013072,182,0.978494623655914,168,0.9545454545454546
P01714,IGLV3-19,Immunoglobulin lambda variable 3-19,LV319_HUMAN,1.425961531463485,0.0055467511885895,12042.38,148,0.9673202614379085,183,0.9838709677419355,173,0.9829545454545454
P01717,IGLV3-25,Immunoglobulin lambda variable 3-25,LV325_HUMAN,1.367264649653185,0.0040983606557377,12011.4,153,1.0,186,1.0,176,1.0
P01732,CD8A,T-cell surface glycoprotein CD8 alpha chain,CD8A_HUMAN,1.280841381218506,0.0073810825587752,25728.98,127,0.8300653594771242,165,0.8870967741935484,137,0.7784090909090909
P01780,IGHV3-7,Immunoglobulin heavy variable 3-7,HV307_HUMAN,1.313760309594189,0.0072727272727272,12942.72,153,1.0,186,1.0,176,1.0
P01817,IGHV2-5,Immunoglobulin heavy variable 2-5,HV205_HUMAN,1.408563318431608,0.0073810825587752,13231.31,144,0.9411764705882353,170,0.9139784946236559,167,0.9488636363636364
P01833,PIGR,Polymeric immunoglobulin receptor,PIGR_HUMAN,0.8098753410301923,0.006765899864682,83283.57,152,0.9934640522875817,186,1.0,173,0.9829545454545454
P01834,IGKC,Immunoglobulin kappa constant,IGKC_HUMAN,0.7168578165354876,0.0073810825587752,11765.04,153,1.0,186,1.0,176,1.0
P01857,IGHG1,Immunoglobulin heavy constant gamma 1,IGHG1_HUMAN,1.202685518448272,0.0016233766233766,43911.9,153,1.0,186,1.0,176,1.0
P01859,IGHG2,Immunoglobulin heavy constant gamma 2,IGHG2_HUMAN,0.8801794336018932,0.0016233766233766,43805.76,153,1.0,186,1.0,176,1.0
P01860,IGHG3,Immunoglobulin heavy constant gamma 3,IGHG3_HUMAN,1.475819666807499,0.0072727272727272,49092.95,153,1.0,186,1.0,176,1.0
P01861,IGHG4,Immunoglobulin heavy constant gamma 4,IGHG4_HUMAN,1.293235128188661,0.0016233766233766,43831.66,153,1.0,186,1.0,176,1.0
P01871,IGHM,Immunoglobulin heavy constant mu,IGHM_HUMAN,0.8444096298423581,0.0016233766233766,51923.55,153,1.0,186,1.0,176,1.0
P01876,IGHA1,Immunoglobulin heavy constant alpha 1,IGHA1_HUMAN,1.131305797456336,0.0073810825587752,42848.51,153,1.0,186,1.0,176,1.0
P01880,IGHD,Immunoglobulin heavy constant delta,IGHD_HUMAN,2.02833725789713,0.0040983606557377,47499.79,129,0.8431372549019608,166,0.8924731182795699,155,0.8806818181818182
P01889,HLA-B,"HLA class I histocompatibility antigen, B alpha chain",HLAB_HUMAN,0.7221138007287143,0.0040983606557377,40460.07,153,1.0,185,0.9946236559139785,175,0.9943181818181818
P01893,HLA-H,"Putative HLA class I histocompatibility antigen, alpha chain H",HLAH_HUMAN,0.6268340295999781,0.0016233766233766,40891.88,153,1.0,186,1.0,175,0.9943181818181818
P02042,HBD,Hemoglobin subunit delta,HBD_HUMAN,1.211283565653122,0.0040983606557377,16055.47,153,1.0,186,1.0,176,1.0
P02144,MB,Myoglobin,MYG_HUMAN,1.19430696624157,0.0072727272727272,17183.8,123,0.803921568627451,139,0.7473118279569892,142,0.8068181818181818
P02533,KRT14,"Keratin, type I cytoskeletal 14",K1C14_HUMAN,0.9277018743534792,0.0016233766233766,51561.46,153,1.0,186,1.0,176,1.0
P02538,KRT6A,"Keratin, type II cytoskeletal 6A",K2C6A_HUMAN,0.9129696512863236,0.0016233766233766,60044.95,153,1.0,186,1.0,176,1.0
P02545,LMNA,Prelamin-A/C,LMNA_HUMAN,0.7263554358631714,0.0030581039755351,74139.48,150,0.9803921568627451,181,0.9731182795698925,162,0.9204545454545454
P02549,SPTA1,"Spectrin alpha chain, erythrocytic 1",SPTA1_HUMAN,1.418487109073036,0.0016233766233766,280014.47,153,1.0,186,1.0,176,1.0
P02647,APOA1,Apolipoprotein A-I,APOA1_HUMAN,0.7855182696548129,0.0016233766233766,30777.83,153,1.0,186,1.0,176,1.0
P02649,APOE,Apolipoprotein E,APOE_HUMAN,0.4995297330878726,0.0016233766233766,36154.08,153,1.0,186,1.0,176,1.0
P02652,APOA2,Apolipoprotein A-II,APOA2_HUMAN,0.547745291581205,0.0072727272727272,11175.01,153,1.0,186,1.0,176,1.0
P02654,APOC1,Apolipoprotein C-I,APOC1_HUMAN,0.5424987889738907,0.0073810825587752,9331.92,153,1.0,186,1.0,176,1.0
P02655,APOC2,Apolipoprotein C-II,APOC2_HUMAN,0.5021435350549829,0.006765899864682,11283.86,153,1.0,186,1.0,176,1.0
P02656,APOC3,Apolipoprotein C-III,APOC3_HUMAN,0.85279111304078,0.0016233766233766,10852.3,153,1.0,186,1.0,176,1.0
P02671,FGA,Fibrinogen alpha chain,FIBA_HUMAN,0.677578707868152,0.0016233766233766,94973.03,153,1.0,186,1.0,176,1.0
P02675,FGB,Fibrinogen beta chain,FIBB_HUMAN,0.5730269168750597,0.0016233766233766,55928.15,153,1.0,186,1.0,176,1.0
P02679,FGG,Fibrinogen gamma chain,FIBG_HUMAN,0.5497634827779031,0.0016233766233766,51511.65,153,1.0,186,1.0,176,1.0
P02730,SLC4A1,Band 3 anion transport protein,B3AT_HUMAN,1.203085982728359,0.0016233766233766,101792.32,153,1.0,186,1.0,176,1.0
P02743,APCS,Serum amyloid P-component,SAMP_HUMAN,1.425212298157561,0.0016233766233766,25387.12,153,1.0,186,1.0,176,1.0
P02745,C1QA,Complement C1q subcomponent subunit A,C1QA_HUMAN,1.475383148094677,0.0040983606557377,26016.56,153,1.0,186,1.0,176,1.0
P02746,C1QB,Complement C1q subcomponent subunit B,C1QB_HUMAN,1.486615999684087,0.0040983606557377,26721.75,153,1.0,186,1.0,176,1.0
P02747,C1QC,Complement C1q subcomponent subunit C,C1QC_HUMAN,1.450568919761168,0.0016233766233766,25773.64,153,1.0,186,1.0,176,1.0
P02748,C9,Complement component C9,CO9_HUMAN,0.4912295831978576,0.0016233766233766,63173.37,153,1.0,186,1.0,176,1.0
P02749,APOH,Beta-2-glycoprotein 1,APOH_HUMAN,1.07900303561705,0.0040983606557377,38298.15,153,1.0,186,1.0,176,1.0
P02750,LRG1,Leucine-rich alpha-2-glycoprotein,A2GL_HUMAN,1.87427328548908,0.0072727272727272,38177.91,153,1.0,186,1.0,176,1.0
P02751,FN1,Fibronectin,FINC_HUMAN,0.693490543439582,0.0016233766233766,272320.35,153,1.0,186,1.0,176,1.0
P02753,RBP4,Retinol-binding protein 4,RET4_HUMAN,0.8466288044578864,0.0016233766233766,23010,153,1.0,186,1.0,176,1.0
P02760,AMBP,Protein AMBP,AMBP_HUMAN,0.3917980958950917,0.0040983606557377,38999.47,153,1.0,186,1.0,176,1.0
P02763,ORM1,Alpha-1-acid glycoprotein 1,A1AG1_HUMAN,1.715659590545006,0.0016233766233766,23539.61,153,1.0,186,1.0,176,1.0
P02765,AHSG,Alpha-2-HS-glycoprotein,FETUA_HUMAN,0.5866181001182946,0.0016233766233766,39340.73,153,1.0,186,1.0,176,1.0
P02766,TTR,Transthyretin,TTHY_HUMAN,0.5140998367716292,0.0048740861088545,15887.02,153,1.0,186,1.0,176,1.0
P02768,ALB,Albumin,ALBU_HUMAN,1.683450193585067,0.0016233766233766,69366.68,153,1.0,186,1.0,176,1.0
P02774,GC,Vitamin D-binding protein,VTDB_HUMAN,1.28840927012153,0.0016233766233766,52917.53,153,1.0,186,1.0,176,1.0
P02775,PPBP,Platelet basic protein,CXCL7_HUMAN,1.638905487184325,0.0016233766233766,13894.21,153,1.0,186,1.0,176,1.0
P02776,PF4,Platelet factor 4,PLF4_HUMAN,1.740365401563017,0.0073810825587752,10844.94,153,1.0,186,1.0,175,0.9943181818181818
P02786,TFRC,Transferrin receptor protein 1,TFR1_HUMAN,0.9739907903100148,0.0016233766233766,84871.37,153,1.0,186,1.0,176,1.0
P02787,TF,Serotransferrin,TRFE_HUMAN,1.742831070223343,0.0016233766233766,77063.89,153,1.0,186,1.0,176,1.0
P02788,LTF,Lactotransferrin,TRFL_HUMAN,1.426290161718612,0.0040983606557377,78181.95,118,0.7712418300653595,141,0.7580645161290323,134,0.7613636363636364
P02790,HPX,Hemopexin,HEMO_HUMAN,1.41770643062564,0.0040983606557377,51676.37,153,1.0,186,1.0,176,1.0
P03950,ANG,Angiogenin,ANGI_HUMAN,1.299119524983647,0.0040983606557377,16550.07,153,1.0,184,0.989247311827957,171,0.9715909090909091
P03951,F11,Coagulation factor XI,FA11_HUMAN,0.5926326920213324,0.006765899864682,70109.12,153,1.0,186,1.0,176,1.0
P03952,KLKB1,Plasma kallikrein,KLKB1_HUMAN,0.5325046753688942,0.0016233766233766,71342.66,153,1.0,186,1.0,176,1.0
P04003,C4BPA,C4b-binding protein alpha chain,C4BPA_HUMAN,0.6520566301412772,0.0040983606557377,67033.18,153,1.0,186,1.0,176,1.0
P04004,VTN,Vitronectin,VTNC_HUMAN,0.4993211918962887,0.0016233766233766,54305.59,153,1.0,186,1.0,176,1.0
P04040,CAT,Catalase,CATA_HUMAN,0.8639448445865343,0.0016233766233766,59756.17,153,1.0,186,1.0,176,1.0
P04062,GBA1,Lysosomal acid glucosylceramidase,GBA1_HUMAN,0.6744957352359214,0.0040983606557377,59716.28,139,0.9084967320261438,173,0.9301075268817204,149,0.8465909090909091
P04070,PROC,Vitamin K-dependent protein C,PROC_HUMAN,0.5720885538950506,0.0030581039755351,52071.27,153,1.0,186,1.0,176,1.0
P04075,ALDOA,Fructose-bisphosphate aldolase A,ALDOA_HUMAN,1.69275910702627,0.0040983606557377,39420.01,153,1.0,186,1.0,176,1.0
P04083,ANXA1,Annexin A1,ANXA1_HUMAN,2.232397611944429,0.0030581039755351,38714.24,153,1.0,185,0.9946236559139785,173,0.9829545454545454
P04114,APOB,Apolipoprotein B-100,APOB_HUMAN,0.5117032462396677,0.0016233766233766,515544.68,153,1.0,186,1.0,176,1.0
P04156,PRNP,Major prion protein,PRIO_HUMAN,0.6884127016440375,0.0040983606557377,27661.16,133,0.869281045751634,159,0.8548387096774194,133,0.7556818181818182
P04180,LCAT,Phosphatidylcholine-sterol acyltransferase,LCAT_HUMAN,0.6501250159766327,0.0040983606557377,49577.92,153,1.0,186,1.0,176,1.0
P04196,HRG,Histidine-rich glycoprotein,HRG_HUMAN,0.5639679190992669,0.0016233766233766,59578.32,153,1.0,186,1.0,176,1.0
P04211,IGLV7-43,Immunoglobulin lambda variable 7-43,LV743_HUMAN,1.195950227509908,0.0040983606557377,12451.02,151,0.9869281045751634,185,0.9946236559139785,176,1.0
P04217,A1BG,Alpha-1B-glycoprotein,A1BG_HUMAN,1.754042415534416,0.0016233766233766,54253.51,153,1.0,186,1.0,176,1.0
P04233,CD74,HLA class II histocompatibility antigen gamma chain,HG2A_HUMAN,0.5178726957247877,0.0040983606557377,33515.59,152,0.9934640522875817,186,1.0,173,0.9829545454545454
P04259,KRT6B,"Keratin, type II cytoskeletal 6B",K2C6B_HUMAN,0.7262219045530863,0.0040983606557377,60066.95,153,1.0,186,1.0,176,1.0
P04264,KRT1,"Keratin, type II cytoskeletal 1",K2C1_HUMAN,0.7792105646723636,0.0016233766233766,66038.73,153,1.0,186,1.0,176,1.0
P04275,VWF,von Willebrand factor,VWF_HUMAN,0.7741939180373532,0.0016233766233766,309264.51,153,1.0,186,1.0,176,1.0
P04278,SHBG,Sex hormone-binding globulin,SHBG_HUMAN,0.7510917278457048,0.0016233766233766,43779.2,153,1.0,186,1.0,176,1.0
P04350,TUBB4A,Tubulin beta-4A chain,TBB4A_HUMAN,1.069406918709706,0.0040983606557377,49585.77,143,0.934640522875817,170,0.9139784946236559,161,0.9147727272727273
P04406,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase,G3P_HUMAN,0.8281417584334729,0.0016233766233766,36053.21,153,1.0,186,1.0,176,1.0
P04439,HLA-A,"HLA class I histocompatibility antigen, A alpha chain",HLAA_HUMAN,0.5928924125816104,0.0016233766233766,40840.72,153,1.0,186,1.0,176,1.0
P04632,CAPNS1,Calpain small subunit 1,CPNS1_HUMAN,0.7019952670817,0.0016233766233766,28315.71,153,1.0,185,0.9946236559139785,176,1.0
P04792,HSPB1,Heat shock protein beta-1,HSPB1_HUMAN,1.09378947667617,0.0016233766233766,22782.52,152,0.9934640522875817,183,0.9838709677419355,172,0.9772727272727273
P04839,CYBB,NADPH oxidase 2,CY24B_HUMAN,1.045698123808148,0.0073810825587752,65335.93,119,0.7777777777777778,146,0.7849462365591398,134,0.7613636363636364
P04899,GNAI2,Guanine nucleotide-binding protein G(i) subunit alpha-2,GNAI2_HUMAN,0.8179431859833608,0.0040983606557377,40450.9,153,1.0,186,1.0,175,0.9943181818181818
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1,H2AC8;H2AC17;H2AC7;H2AC20;H2AC19;H2AC25;H2AC6;H2AC12;H2AC14;H2AJ,Histone H2A type 1-B/E;Histone H2A type 1;Histone H2A type 1-D;Histone H2A type 2-C;Histone H2A type 2-A;Histone H2A type 3;Histone H2A type 1-C;Histone H2A type 1-H;Histone H2A type 1-J;Histone H2A.J,H2A1B_HUMAN;H2A1_HUMAN;H2A1D_HUMAN;H2A2C_HUMAN;H2A2A_HUMAN;H2A3_HUMAN;H2A1C_HUMAN;H2A1H_HUMAN;H2A1J_HUMAN;H2AJ_HUMAN,1.327062887888428,0.0058910162002945,14135.49;14091.48;14107.48;13988.37;14095.48;14121.46;14105.46;13906.25;13936.28;14019.41,153,1.0,186,1.0,176,1.0
P04921,GYPC,Glycophorin-C,GLPC_HUMAN,0.7916688477969333,0.0073810825587752,13810.62,133,0.869281045751634,154,0.8279569892473119,143,0.8125
P05019,IGF1,Insulin-like growth factor 1,IGF1_HUMAN,0.4932057282599507,0.0016233766233766,21841.19,150,0.9803921568627451,183,0.9838709677419355,170,0.9659090909090909
P05023,ATP1A1,Sodium/potassium-transporting ATPase subunit alpha-1,AT1A1_HUMAN,0.6099000280746384,0.0016233766233766,112896.09,152,0.9934640522875817,183,0.9838709677419355,170,0.9659090909090909
P05060,CHGB,Secretogranin-1,SCG1_HUMAN,0.7273041031547817,0.0016233766233766,78276.25,153,1.0,185,0.9946236559139785,176,1.0
P05062,ALDOB,Fructose-bisphosphate aldolase B,ALDOB_HUMAN,1.709093344749421,0.0040983606557377,39473.02,123,0.803921568627451,164,0.8817204301075269,148,0.8409090909090909
P05067,APP,Amyloid-beta precursor protein,A4_HUMAN,1.488041950693754,0.0030581039755351,86943.24,153,1.0,186,1.0,176,1.0
P05089,ARG1,Arginase-1,ARGI1_HUMAN,0.993549606382282,0.0016233766233766,34734.94,151,0.9869281045751634,182,0.978494623655914,172,0.9772727272727273
