"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status"
"A2PYH4","HFM1","Probable ATP-dependent DNA helicase HFM1","HFM1_HUMAN",1.07100252571256,0.0073810825587752,"162609.8",11,153,0.0718954248366013,13,186,0.0698924731182796,17,176,0.0965909090909091,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0266984359726295,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A2RRP1","NBAS","NBAS subunit of NRZ tethering complex","NBAS_HUMAN",0.740882569533234,0.0073810825587752,"268571.31",15,153,0.0980392156862745,17,186,0.0913978494623656,23,176,0.130681818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0392839687194526,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A2RUS2","DENND3","DENN domain-containing protein 3","DEND3_HUMAN",1.39732138246481,0.0072727272727272,"135890.04",37,153,0.241830065359477,61,186,0.327956989247312,49,176,0.278409090909091,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0495478983382209,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A4D1P6","WDR91","WD repeat-containing protein 91","WDR91_HUMAN",0.652053910813449,0.0072727272727272,"83344.4",67,153,0.437908496732026,81,186,0.435483870967742,72,176,0.409090909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0263929618768328,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A6NDG6","PGP","Glycerol-3-phosphate phosphatase","PGP_HUMAN",0.62621612819091,0.0058910162002945,"34006.06",140,153,0.915032679738562,172,186,0.924731182795699,153,176,0.869318181818182,TRUE,"High_vs_Low",-0.273731301983248,0.0414841770085024,-0.562504047050952,0.796900179405201,"ok","ok",-0.0554130009775171,TRUE,FALSE,"Abundance-only",TRUE,"tested"
"A6NDU8","RIMOC1","RAB7A-interacting MON1-CCZ1 complex subunit 1","RIMC1_HUMAN",0.980974358552464,0.0055467511885895,"33620.39",40,153,0.261437908496732,44,186,0.236559139784946,41,176,0.232954545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.00360459433040081,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A6NH11","GLTPD2","Glycolipid transfer protein domain-containing protein 2","GLTD2_HUMAN",0.666754554533093,0.0073810825587752,"31641.6",84,153,0.549019607843137,121,186,0.650537634408602,94,176,0.534090909090909,TRUE,"High_vs_Low",,,-0.456233019900479,0.580307764920098,"ok","ok",-0.116446725317693,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A6NHL2","TUBAL3","Tubulin alpha chain-like 3","TBAL3_HUMAN",0.707226377088288,0.0073810825587752,"49908.73",4,153,0.0261437908496732,1,186,0.00537634408602151,6,176,0.0340909090909091,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0287145650048876,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A6NL88","SHISA7","Protein shisa-7","SHSA7_HUMAN",0.707442843905532,0.0040983606557377,"56213.58",143,153,0.934640522875817,185,186,0.994623655913978,165,176,0.9375,TRUE,"High_vs_Low",-0.260952789115084,0.193129443588334,-2.41286988488107,0.53535853754439,"ok","ok",-0.0571236559139785,FALSE,FALSE,"Neither",TRUE,"tested"
"A6NM11;A6NMS7","LRRC37A2;LRRC37A","Leucine-rich repeat-containing protein 37A2;Leucine-rich repeat-containing protein 37A","L37A2_HUMAN;L37A1_HUMAN",0.577355915237195,0.0072727272727272,"188392.54;188258.42",142,153,0.928104575163399,170,186,0.913978494623656,151,176,0.857954545454545,TRUE,"High_vs_Low",-0.139218513000631,0.363345961636653,-0.603374533530107,0.70602995743651,"ok","ok",-0.0560239491691105,FALSE,FALSE,"Neither",TRUE,"tested"
"A6NML5","TMEM212","Transmembrane protein 212","TM212_HUMAN",1.29266132607533,0.0073810825587752,"21425.22",109,153,0.712418300653595,142,186,0.763440860215054,123,176,0.698863636363636,TRUE,"High_vs_Low",,,-0.331654297010118,0.878593635852184,"ok","ok",-0.0645772238514174,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A6QL63","ABTB3","Ankyrin repeat- and BTB/POZ domain-containing protein 3","ABTB3_HUMAN",1.02837221959094,0.0072727272727272,"120884.07",6,153,0.0392156862745098,9,186,0.0483870967741935,11,176,0.0625,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0141129032258065,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A8CG34;Q96HA1","POM121C;POM121","Nuclear envelope pore membrane protein POM 121C;Nuclear envelope pore membrane protein POM 121","P121C_HUMAN;P121A_HUMAN",0.573458512716034,0.0073810825587752,"125091.91;127720.35",44,153,0.287581699346405,55,186,0.295698924731183,43,176,0.244318181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.051380742913001,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A8K0Z3;A8MWX3;C4AMC7;Q6VEQ5;Q9NQA3","WASHC1;WASH4P;WASH3P;WASH2P;WASH6P","WASH complex subunit 1;Putative WAS protein family homolog 4;Putative WAS protein family homolog 3;WAS protein family homolog 2;WAS protein family homolog 6","WASH1_HUMAN;WASH4_HUMAN;WASH3_HUMAN;WASH2_HUMAN;WASH6_HUMAN",0.859991632867188,0.0072727272727272,"50327.93;51595.46;49994.54;50312.01;47990.08",10,153,0.065359477124183,13,186,0.0698924731182796,14,176,0.0795454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00965298142717498,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A8K2U0","A2ML1","Alpha-2-macroglobulin-like protein 1","A2ML1_HUMAN",1.52872015098005,0.0040983606557377,"161106.52",104,153,0.679738562091503,105,186,0.564516129032258,110,176,0.625,TRUE,"High_vs_Low",,,0.163577608087716,1,"ok","ok",0.0604838709677419,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"A8MYB1","TMCO5B","Transmembrane and coiled-coil domain-containing protein 5B","TMC5B_HUMAN",1.23929034553155,0.0073810825587752,"35762.99",141,153,0.92156862745098,175,186,0.940860215053763,154,176,0.875,TRUE,"High_vs_Low",-0.368186421920864,0.0580160694774979,-0.735828241268538,0.650044822108072,"ok","ok",-0.0658602150537635,FALSE,FALSE,"Neither",TRUE,"tested"
"B0I1T2","MYO1G","Unconventional myosin-Ig","MYO1G_HUMAN",0.595634196915515,0.0040983606557377,"116442.07",153,153,1,182,186,0.978494623655914,169,176,0.960227272727273,TRUE,"High_vs_Low",-0.11487168705782,0.368909859531502,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.0182673509286413,FALSE,,"Not jointly evaluable",TRUE,"tested"
"B2RUZ4","SMIM1","Small integral membrane protein 1","SMIM1_HUMAN",0.665536820202589,0.0072727272727272,"8749.12",132,153,0.862745098039216,169,186,0.908602150537634,145,176,0.823863636363636,TRUE,"High_vs_Low",-0.174553171412297,0.293202157032338,-0.660937908362585,0.594311810609231,"ok","ok",-0.084738514173998,FALSE,FALSE,"Neither",TRUE,"tested"
"B5ME19;Q99613","EIF3CL;EIF3C","Eukaryotic translation initiation factor 3 subunit C-like protein;Eukaryotic translation initiation factor 3 subunit C","EIFCL_HUMAN;EIF3C_HUMAN",0.502369023067359,0.0073810825587752,"105472.91;105343.79",18,153,0.117647058823529,20,186,0.10752688172043,20,176,0.113636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00610948191593352,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"E9PAV3","NACA","Nascent polypeptide-associated complex subunit alpha, muscle-specific form","NACAM_HUMAN",0.555773265145317,0.0065597667638483,"205421.52",121,153,0.790849673202614,150,186,0.806451612903226,144,176,0.818181818181818,TRUE,"High_vs_Low",-0.130401083141563,0.428038972681976,0.0555431714210421,1,"ok","ok",0.0117302052785925,FALSE,FALSE,"Neither",TRUE,"tested"
"L0R6Q1","SLC35A4","SLC35A4 upstream open reading frame protein","S35U4_HUMAN",0.915349651850889,0.0073810825587752,"11132.78",3,153,0.0196078431372549,7,186,0.0376344086021505,8,176,0.0454545454545455,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.00782013685239492,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00116","AGPS","Alkyldihydroxyacetonephosphate synthase, peroxisomal","ADAS_HUMAN",1.54922916172451,0.0073810825587752,"72911.81",22,153,0.143790849673203,23,186,0.123655913978495,20,176,0.113636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.010019550342131,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00139","KIF2A","Kinesin-like protein KIF2A","KIF2A_HUMAN",1.89292226326667,0.0040983606557377,"79954.54",77,153,0.503267973856209,103,186,0.553763440860215,102,176,0.579545454545455,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0257820136852396,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00148","DDX39A","ATP-dependent RNA helicase DDX39A","DX39A_HUMAN",1.17802521084742,0.0072727272727272,"49129.51",53,153,0.34640522875817,66,186,0.354838709677419,59,176,0.335227272727273,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0196114369501467,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00151","PDLIM1","PDZ and LIM domain protein 1","PDLI1_HUMAN",2.15830487625841,0.0040983606557377,"36071.71",144,153,0.941176470588235,177,186,0.951612903225806,166,176,0.943181818181818,TRUE,"High_vs_Low",0.103674750210168,0.791300189979169,-0.17633925207211,1,"ok","ok",-0.00843108504398826,FALSE,FALSE,"Neither",TRUE,"tested"
"O00154","ACOT7","Cytosolic acyl coenzyme A thioester hydrolase","BACH_HUMAN",0.93681632759802,0.0072727272727272,"41796.02",98,153,0.640522875816993,107,186,0.575268817204301,99,176,0.5625,TRUE,"High_vs_Low",,,0.0137872092368242,1,"ok","ok",-0.0127688172043011,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00159","MYO1C","Unconventional myosin-Ic","MYO1C_HUMAN",0.881304218775595,0.0040983606557377,"121681.67",105,153,0.686274509803922,138,186,0.741935483870968,123,176,0.698863636363636,TRUE,"High_vs_Low",,,-0.0958285132772242,1,"ok","ok",-0.0430718475073314,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00160","MYO1F","Unconventional myosin-If","MYO1F_HUMAN",1.20055277759016,0.006765899864682,"124844.28",78,153,0.509803921568627,115,186,0.618279569892473,98,176,0.556818181818182,TRUE,"High_vs_Low",,,-0.205714345366075,1,"ok","ok",-0.0614613880742914,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00161","SNAP23","Synaptosomal-associated protein 23","SNP23_HUMAN",1.8950199649291,0.0040983606557377,"23354.04",123,153,0.803921568627451,142,186,0.763440860215054,130,176,0.738636363636364,TRUE,"High_vs_Low",-0.0953623196648552,0.770016497888369,-0.0909306152714244,1,"ok","ok",-0.0248044965786901,FALSE,FALSE,"Neither",TRUE,"tested"
"O00170","AIP","AH receptor-interacting protein","AIP_HUMAN",0.944374287325595,0.0073810825587752,"37664.06",20,153,0.130718954248366,27,186,0.145161290322581,29,176,0.164772727272727,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0196114369501466,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00175","CCL24","C-C motif chemokine 24","CCL24_HUMAN",2.81208583014095,0.0073810825587752,"13133.53",29,153,0.189542483660131,36,186,0.193548387096774,21,176,0.119318181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0742302052785924,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00186","STXBP3","Syntaxin-binding protein 3","STXB3_HUMAN",1.55897872007872,0.0073810825587752,"67764.27",133,153,0.869281045751634,163,186,0.876344086021505,140,176,0.795454545454545,TRUE,"High_vs_Low",-0.141836296616487,0.471138430962977,-0.528897065318028,0.696105989126434,"ok","ok",-0.08088954056696,FALSE,FALSE,"Neither",TRUE,"tested"
"O00187","MASP2","Mannan-binding lectin serine protease 2","MASP2_HUMAN",0.52352587947838,0.0016233766233766,"75702.36",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.22011204821402,0.0746509877705422,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"O00194","RAB27B","Ras-related protein Rab-27B","RB27B_HUMAN",2.60025452460292,0.0016233766233766,"24607.84",139,153,0.908496732026144,175,186,0.940860215053763,160,176,0.909090909090909,TRUE,"High_vs_Low",-0.113296890661555,0.876360348864027,-0.392062021433535,1,"ok","ok",-0.0317693059628544,FALSE,FALSE,"Neither",TRUE,"tested"
"O00203","AP3B1","AP-3 complex subunit beta-1","AP3B1_HUMAN",1.28167896414707,0.0040983606557377,"121320.17",83,153,0.542483660130719,111,186,0.596774193548387,94,176,0.534090909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0626832844574781,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00204","SULT2B1","Sulfotransferase 2B1","ST2B1_HUMAN",1.2744195722266,0.0073810825587752,"41307.71",16,153,0.104575163398693,30,186,0.161290322580645,19,176,0.107954545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0533357771260997,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00231","PSMD11","26S proteasome non-ATPase regulatory subunit 11","PSD11_HUMAN",0.971234244886624,0.0016233766233766,"47463.77",144,153,0.941176470588235,171,186,0.919354838709677,159,176,0.903409090909091,TRUE,"High_vs_Low",-0.11624910656678,0.671294918674056,-0.1984446831587,1,"ok","ok",-0.0159457478005864,FALSE,FALSE,"Neither",TRUE,"tested"
"O00232","PSMD12","26S proteasome non-ATPase regulatory subunit 12","PSD12_HUMAN",6.63296328533672,0.0055467511885895,"52904.4",134,153,0.875816993464052,161,186,0.865591397849462,147,176,0.835227272727273,TRUE,"High_vs_Low",-0.178521797476822,0.433757853236165,-0.261356518052519,1,"ok","ok",-0.0303641251221897,FALSE,FALSE,"Neither",TRUE,"tested"
"O00233","PSMD9","26S proteasome non-ATPase regulatory subunit 9","PSMD9_HUMAN",0.875342235609883,0.0016233766233766,"24681.81",120,153,0.784313725490196,141,186,0.758064516129032,120,176,0.681818181818182,TRUE,"High_vs_Low",,,-0.347368392623651,0.847938324485075,"ok","ok",-0.0762463343108505,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00241","SIRPB1","Signal-regulatory protein beta-1","SIRB1_HUMAN",1.92779309211025,0.0073810825587752,"43211.11",22,153,0.143790849673203,29,186,0.155913978494624,30,176,0.170454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0145405669599218,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00244","ATOX1","Copper transport protein ATOX1","ATOX1_HUMAN",1.19745182127646,0.0072727272727272,"7401.62",24,153,0.156862745098039,27,186,0.145161290322581,32,176,0.181818181818182,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0366568914956012,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00253","AGRP","Agouti-related protein","AGRP_HUMAN",1.05008973339875,0.0073810825587752,"14439.87",1,153,0.0065359477124183,1,186,0.00537634408602151,0,176,0,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.00537634408602151,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00264","PGRMC1","Membrane-associated progesterone receptor component 1","PGRC1_HUMAN",1.28625363044722,0.0040983606557377,"21671.15",141,153,0.92156862745098,176,186,0.946236559139785,148,176,0.840909090909091,TRUE,"High_vs_Low",0.123393281807054,0.516564648026649,-1.3259062270417,0.180496037058729,"ok","ok",-0.105327468230694,FALSE,FALSE,"Neither",TRUE,"tested"
"O00292;O75610","LEFTY2;LEFTY1","Left-right determination factor 2;Left-right determination factor 1","LFTY2_HUMAN;LFTY1_HUMAN",0.62760445501214,0.0073810825587752,"40920.19;40880.08",18,153,0.117647058823529,24,186,0.129032258064516,30,176,0.170454545454545,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0414222873900293,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00299","CLIC1","Chloride intracellular channel protein 1","CLIC1_HUMAN",1.5004411511433,0.0016233766233766,"26922.72",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.0161536094630979,0.960702710255662,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"O00303","EIF3F","Eukaryotic translation initiation factor 3 subunit F","EIF3F_HUMAN",2.47923540795651,0.0073810825587752,"37563.85",53,153,0.34640522875817,65,186,0.349462365591398,45,176,0.255681818181818,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0937805474095797,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00339","MATN2","Matrilin-2","MATN2_HUMAN",0.665870393935437,0.0040983606557377,"106836.92",142,153,0.928104575163399,173,186,0.93010752688172,158,176,0.897727272727273,TRUE,"High_vs_Low",-0.34008383057583,0.0241020563469803,-0.485388110739366,0.932457115040024,"ok","ok",-0.0323802541544477,TRUE,FALSE,"Abundance-only",TRUE,"tested"
"O00391","QSOX1","Sulfhydryl oxidase 1","QSOX1_HUMAN",0.619354072556532,0.0016233766233766,"82577.73",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.144743792349074,0.252346655394994,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"O00410","IPO5","Importin-5","IPO5_HUMAN",0.84560932877311,0.0072727272727272,"123629.93",130,153,0.849673202614379,150,186,0.806451612903226,135,176,0.767045454545455,TRUE,"High_vs_Low",-0.0824614269421362,0.785416375010301,-0.221555533527067,1,"ok","ok",-0.0394061583577712,FALSE,FALSE,"Neither",TRUE,"tested"
"O00429","DNM1L","Dynamin-1-like protein","DNM1L_HUMAN",2.28524054726164,0.0040983606557377,"81877.15",132,153,0.862745098039216,150,186,0.806451612903226,140,176,0.795454545454545,TRUE,"High_vs_Low",0.197447067974171,0.511717415535102,0.00983613435342323,1,"ok","ok",-0.0109970674486803,FALSE,FALSE,"Neither",TRUE,"tested"
"O00442","RTCA","RNA 3'-terminal phosphate cyclase","RTCA_HUMAN",0.86070324386658,0.0073810825587752,"39336.73",59,153,0.38562091503268,75,186,0.403225806451613,64,176,0.363636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.0395894428152492,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00453","LST1","Leukocyte-specific transcript 1 protein","LST1_HUMAN",0.826904392413283,0.0073810825587752,"10792.39",35,153,0.228758169934641,37,186,0.198924731182796,38,176,0.215909090909091,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.0169843597262952,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00461","GOLIM4","Golgi integral membrane protein 4","GOLI4_HUMAN",0.572146146565064,0.0016233766233766,"81880.31",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.282960568641922,0.015402129266756,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"O00468","AGRN","Agrin","AGRIN_HUMAN",0.475073936794596,0.0016233766233766,"217319.53",153,153,1,186,186,1,176,176,1,TRUE,"High_vs_Low",-0.276281453354587,0.00336698512263927,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"O00471","EXOC5","Exocyst complex component 5","EXOC5_HUMAN",1.16977115912893,0.0073810825587752,"81852.87",26,153,0.169934640522876,29,186,0.155913978494624,20,176,0.113636363636364,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",-0.04227761485826,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00483","COXFA4","Cytochrome c oxidase subunit FA4","CXFA4_HUMAN",1.39257537410493,0.0073810825587752,"9369.86",41,153,0.26797385620915,43,186,0.231182795698925,61,176,0.346590909090909,FALSE,"High_vs_Low",,,,,,"outside_detection_analysis_universe",0.115408113391984,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"O00487","PSMD14","Ubiquitin C-terminal hydrolase PSMD14","PSDE_HUMAN",3.17404170117479,0.0040983606557377,"34577.03",137,153,0.895424836601307,162,186,0.870967741935484,147,176,0.835227272727273,TRUE,"High_vs_Low",0.0786965816188134,0.834705576769813,-0.343336217396852,1,"ok","ok",-0.0357404692082112,FALSE,FALSE,"Neither",TRUE,"tested"
