"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status","Rank","Detection_status"
"Q8IWA5","SLC44A2","Choline transporter-like protein 2","CTL2_HUMAN",0.538689756553954,0.0073810825587752,"80123.63",100,153,0.65359477124183,144,186,0.774193548387097,114,176,0.647727272727273,TRUE,"High_vs_Control",,,-0.11780609966408,1,"ok","ok",-0.00586749851455737,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",287,"Not significant"
"Q9UNF0","PACSIN2","Protein kinase C and casein kinase substrate in neurons protein 2","PACN2_HUMAN",1.25912296620854,0.0073810825587752,"55738.63",100,153,0.65359477124183,118,186,0.634408602150538,114,176,0.647727272727273,TRUE,"High_vs_Control",,,-0.0195226084090594,1,"ok","ok",-0.00586749851455737,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",288,"Not significant"
"Q13045","FLII","Protein flightless-1 homolog","FLII_HUMAN",1.55759547291557,0.0040983606557377,"144751.14",93,153,0.607843137254902,110,186,0.591397849462366,106,176,0.602272727272727,TRUE,"High_vs_Control",,,-0.0290688803071702,1,"ok","ok",-0.00557040998217462,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",289,"Not significant"
"P63316","TNNC1","Troponin C, slow skeletal and cardiac muscles","TNNC1_HUMAN",2.91588735466227,0.0072727272727272,"18402.51",106,153,0.69281045751634,113,186,0.60752688172043,121,176,0.6875,TRUE,"High_vs_Control",,,0.021347517249278,1,"ok","ok",-0.00531045751633985,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",290,"Not significant"
"Q8WZA1","POMGNT1","Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1","PMGT1_HUMAN",0.614857361250185,0.0073810825587752,"75251.95",86,153,0.562091503267974,121,186,0.650537634408602,98,176,0.556818181818182,TRUE,"High_vs_Control",,,-0.0287062502753823,1,"ok","ok",-0.00527332144979209,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",291,"Not significant"
"P03956","MMP1","Interstitial collagenase","MMP1_HUMAN",1.05824800174498,0.0073810825587752,"54006.9",85,153,0.555555555555556,116,186,0.623655913978495,97,176,0.551136363636364,TRUE,"High_vs_Control",,,-0.0244259602728503,1,"ok","ok",-0.00441919191919193,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",292,"Not significant"
"Q9NVA2","SEPTIN11","Septin-11","SEP11_HUMAN",1.77078826180253,0.0040983606557377,"49398.25",98,153,0.640522875816993,124,186,0.666666666666667,112,176,0.636363636363636,TRUE,"High_vs_Control",,,-0.0457869440382976,1,"ok","ok",-0.00415923945335706,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",293,"Not significant"
"Q13283","G3BP1","Ras GTPase-activating protein-binding protein 1","G3BP1_HUMAN",4.15623437081367,0.0073810825587752,"52164.24",91,153,0.594771241830065,125,186,0.672043010752688,104,176,0.590909090909091,TRUE,"High_vs_Control",,,-0.0127229041238201,1,"ok","ok",-0.00386215092097442,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",294,"Not significant"
"P08123","COL1A2","Collagen alpha-2(I) chain","CO1A2_HUMAN",2.47142932891379,0.0073810825587752,"129313.89",104,153,0.679738562091503,131,186,0.704301075268817,119,176,0.676136363636364,TRUE,"High_vs_Control",,,-0.00828021198207138,1,"ok","ok",-0.00360219845513965,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",295,"Not significant"
"Q15008","PSMD6","26S proteasome non-ATPase regulatory subunit 6","PSMD6_HUMAN",0.844544298459944,0.0040983606557377,"45531.33",104,153,0.679738562091503,125,186,0.672043010752688,119,176,0.676136363636364,TRUE,"High_vs_Control",,,0.00319530286018809,1,"ok","ok",-0.00360219845513965,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",296,"Not significant"
"Q9HC38","GLOD4","Glyoxalase domain-containing protein 4","GLOD4_HUMAN",1.1585352269625,0.0072727272727272,"34793.45",103,153,0.673202614379085,118,186,0.634408602150538,118,176,0.670454545454545,TRUE,"High_vs_Control",,,-0.00630194211541442,1,"ok","ok",-0.0027480689245396,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",297,"Not significant"
"P21796","VDAC1","Non-selective voltage-gated ion channel VDAC1","VDAC1_HUMAN",2.16382899822117,0.0040983606557377,"30772.59",89,153,0.581699346405229,114,186,0.612903225806452,102,176,0.579545454545455,TRUE,"High_vs_Control",,,-0.050630452476465,1,"ok","ok",-0.00215389185977422,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",298,"Not significant"
"Q9BT78","COPS4","COP9 signalosome complex subunit 4","CSN4_HUMAN",0.862725114227609,0.0073810825587752,"46268.81",95,153,0.620915032679739,129,186,0.693548387096774,109,176,0.619318181818182,TRUE,"High_vs_Control",,,-0.000306348882572532,1,"ok","ok",-0.00159685086155681,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",299,"Not significant"
"Q96BY6","DOCK10","Dedicator of cytokinesis protein 10","DOC10_HUMAN",0.733086194508979,0.0073810825587752,"249530.92",108,153,0.705882352941177,129,186,0.693548387096774,124,176,0.704545454545455,TRUE,"High_vs_Control",,,0.00480742632016213,1,"ok","ok",-0.00133689839572193,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",300,"Not significant"
"P24387","CRHBP","Corticotropin-releasing factor-binding protein","CRHBP_HUMAN",0.508964928527821,0.0040983606557377,"36144.35",101,153,0.660130718954248,135,186,0.725806451612903,116,176,0.659090909090909,TRUE,"High_vs_Control",,,-0.0213194696068945,1,"ok","ok",-0.00103980986333929,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",301,"Not significant"
"Q9C0H2","TTYH3","Protein tweety homolog 3","TTYH3_HUMAN",1.22112389904312,0.0073810825587752,"57544.72",94,153,0.61437908496732,136,186,0.731182795698925,108,176,0.613636363636364,TRUE,"High_vs_Control",,,-0.0786002948551103,1,"ok","ok",-0.000742721330956653,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",302,"Not significant"
"Q15746","MYLK","Myosin light chain kinase, smooth muscle","MYLK_HUMAN",2.03382388020777,0.0072727272727272,"210715.01",107,153,0.699346405228758,118,186,0.634408602150538,123,176,0.698863636363636,TRUE,"High_vs_Control",,,-0.00518702559435058,1,"ok","ok",-0.000482768865121774,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",303,"Not significant"
"Q6Q0C1","SLC25A47","Solute carrier family 25 member 47","S2547_HUMAN",2.34796123953181,0.0073810825587752,"33435.08",93,153,0.607843137254902,117,186,0.629032258064516,107,176,0.607954545454545,TRUE,"High_vs_Control",,,0.025951175629953,1,"ok","ok",0.000111408199643503,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",304,"Not significant"
"Q15286","RAB35","Ras-related protein Rab-35","RAB35_HUMAN",0.715866226381463,0.0072727272727272,"23025.22",106,153,0.69281045751634,133,186,0.71505376344086,122,176,0.693181818181818,TRUE,"High_vs_Control",,,-0.046454833715547,1,"ok","ok",0.000371360665478382,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",305,"Not significant"
"P04844","RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","RPN2_HUMAN",3.31649323825047,0.0072727272727272,"69284",92,153,0.601307189542484,113,186,0.60752688172043,106,176,0.602272727272727,TRUE,"High_vs_Control",,,-0.0107324463875568,1,"ok","ok",0.00096553773024366,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",306,"Not significant"
"P06737","PYGL","Glycogen phosphorylase, liver form","PYGL_HUMAN",3.42983478298224,0.0072727272727272,"97148.6",98,153,0.640522875816993,116,186,0.623655913978495,113,176,0.642045454545455,TRUE,"High_vs_Control",,,-0.0022260047289932,1,"ok","ok",0.00152257872846118,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",307,"Not significant"
"Q92520","FAM3C","Protein FAM3C","FAM3C_HUMAN",0.675622735199728,0.0058910162002945,"24680.46",104,153,0.679738562091503,134,186,0.720430107526882,120,176,0.681818181818182,TRUE,"High_vs_Control",,,-0.0139164030351944,1,"ok","ok",0.00207961972667847,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",308,"Not significant"
"Q5SGD2","PPM1L","Protein phosphatase 1L","PPM1L_HUMAN",0.841987902940605,0.0073810825587752,"41053",94,153,0.61437908496732,120,186,0.645161290322581,109,176,0.619318181818182,TRUE,"High_vs_Control",,,0.00734866855769748,1,"ok","ok",0.00493909685086147,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",309,"Not significant"
"P16402","H1-3","Histone H1.3","H13_HUMAN",2.9167378221426,0.0073810825587752,"22349.9",107,153,0.699346405228758,113,186,0.60752688172043,124,176,0.704545454545455,TRUE,"High_vs_Control",,,0.0916431293214187,1,"ok","ok",0.00519904931669646,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",310,"Not significant"
"P61353","RPL27","Large ribosomal subunit protein eL27","RL27_HUMAN",0.920891020461486,0.0073810825587752,"15797.72",93,153,0.607843137254902,112,186,0.602150537634409,108,176,0.613636363636364,TRUE,"High_vs_Control",,,0.0201183339980742,1,"ok","ok",0.00579322638146174,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",311,"Not significant"
"Q96AG4","LRRC59","Leucine-rich repeat-containing protein 59","LRC59_HUMAN",1.55919168441013,0.006765899864682,"34930.45",99,153,0.647058823529412,131,186,0.704301075268817,115,176,0.653409090909091,TRUE,"High_vs_Control",,,0.0111615404357346,1,"ok","ok",0.00635026737967914,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",312,"Not significant"
"P42892","ECE1","Endothelin-converting enzyme 1","ECE1_HUMAN",1.05435818586226,0.0016233766233766,"87163.68",92,153,0.601307189542484,127,186,0.682795698924731,107,176,0.607954545454545,TRUE,"High_vs_Control",,,-0.00496245367987329,1,"ok","ok",0.00664735591206178,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",313,"Not significant"
"P20042","EIF2S2","Eukaryotic translation initiation factor 2 subunit 2","IF2B_HUMAN",0.937834897759333,0.0073810825587752,"38388.4",102,153,0.666666666666667,122,186,0.655913978494624,119,176,0.676136363636364,TRUE,"High_vs_Control",,,0.0377747035164867,1,"ok","ok",0.00946969696969702,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",314,"Not significant"
"Q13561","DCTN2","Dynactin subunit 2","DCTN2_HUMAN",6.89876295663036,0.0072727272727272,"44231",94,153,0.61437908496732,114,186,0.612903225806452,110,176,0.625,TRUE,"High_vs_Control",,,0.0350509151444743,1,"ok","ok",0.0106209150326797,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",315,"Not significant"
"P04080","CSTB","Cystatin-B","CYTB_HUMAN",0.905119271748332,0.0073810825587752,"11139.59",107,153,0.699346405228758,129,186,0.693548387096774,125,176,0.710227272727273,TRUE,"High_vs_Control",,,0.0545807552944548,1,"ok","ok",0.0108808674985146,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",316,"Not significant"
"Q8N386","LRRC25","Leucine-rich repeat-containing protein 25","LRC25_HUMAN",0.516800342697218,0.0072727272727272,"33178.52",100,153,0.65359477124183,138,186,0.741935483870968,117,176,0.664772727272727,TRUE,"High_vs_Control",,,0.0292997721598033,1,"ok","ok",0.0111779560308972,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",317,"Not significant"
"P46777","RPL5","Large ribosomal subunit protein uL18","RL5_HUMAN",1.0391226878924,0.0040983606557377,"34362.62",99,153,0.647058823529412,128,186,0.688172043010753,116,176,0.659090909090909,TRUE,"High_vs_Control",,,0.0478030634554753,1,"ok","ok",0.0120320855614973,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",318,"Not significant"
"O00159","MYO1C","Unconventional myosin-Ic","MYO1C_HUMAN",0.881304218775595,0.0040983606557377,"121681.67",105,153,0.686274509803922,138,186,0.741935483870968,123,176,0.698863636363636,TRUE,"High_vs_Control",,,0.0160420639718568,1,"ok","ok",0.0125891265597148,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",319,"Not significant"
"Q8N9N7","LRRC57","Leucine-rich repeat-containing protein 57","LRC57_HUMAN",0.584117632979079,0.0072727272727272,"26754.18",98,153,0.640522875816993,136,186,0.731182795698925,115,176,0.653409090909091,TRUE,"High_vs_Control",,,0.0537733497174823,1,"ok","ok",0.0128862150920975,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",320,"Not significant"
"P05455","SSB","Lupus La protein","LA_HUMAN",1.23712457177614,0.0072727272727272,"46837.05",104,153,0.679738562091503,130,186,0.698924731182796,122,176,0.693181818181818,TRUE,"High_vs_Control",,,0.054467613983799,1,"ok","ok",0.0134432560903149,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",321,"Not significant"
"O95497","VNN1","Pantetheinase","VNN1_HUMAN",2.7841828525678,0.0073810825587752,"57011.67",84,153,0.549019607843137,117,186,0.629032258064516,99,176,0.5625,TRUE,"High_vs_Control",,,0.0420878362650773,1,"ok","ok",0.0134803921568627,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",322,"Not significant"
"P11233","RALA","Ras-related protein Ral-A","RALA_HUMAN",0.721627498512717,0.0016233766233766,"23566.79",97,153,0.633986928104575,132,186,0.709677419354839,114,176,0.647727272727273,TRUE,"High_vs_Control",,,0.0275748386397783,1,"ok","ok",0.0137403446226976,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",323,"Not significant"
"Q99685","MGLL","Monoglyceride lipase","MGLL_HUMAN",1.94556757252319,0.0073810825587752,"33261.41",90,153,0.588235294117647,103,186,0.553763440860215,106,176,0.602272727272727,TRUE,"High_vs_Control",,,0.0331695222167112,1,"ok","ok",0.0140374331550802,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",324,"Not significant"
"P49767","VEGFC","Vascular endothelial growth factor C","VEGFC_HUMAN",1.1908836753341,0.0040983606557377,"46883.37",96,153,0.627450980392157,120,186,0.645161290322581,113,176,0.642045454545455,TRUE,"High_vs_Control",,,0.0470342866225252,1,"ok","ok",0.0145944741532977,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",325,"Not significant"
"O15084","ANKRD28","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A","ANR28_HUMAN",0.838256666537612,0.0040983606557377,"112965.79",89,153,0.581699346405229,120,186,0.645161290322581,105,176,0.596590909090909,TRUE,"High_vs_Control",,,0.0662283401063817,1,"ok","ok",0.0148915626856803,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",326,"Not significant"
"Q96D15","RCN3","Reticulocalbin-3","RCN3_HUMAN",0.670109377067372,0.0016233766233766,"37492.98",95,153,0.620915032679739,128,186,0.688172043010753,112,176,0.636363636363636,TRUE,"High_vs_Control",,,0.0828129152842792,1,"ok","ok",0.0154486036838978,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",327,"Not significant"
"Q709C8","VPS13C","Intermembrane lipid transfer protein VPS13C","VP13C_HUMAN",1.46708253549171,0.0058910162002945,"422390.09",100,153,0.65359477124183,119,186,0.639784946236559,118,176,0.670454545454545,TRUE,"High_vs_Control",,,0.0689399998112867,1,"ok","ok",0.0168597742127153,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",328,"Not significant"
"Q8NBZ7","UXS1","UDP-glucuronic acid decarboxylase 1","UXS1_HUMAN",1.64921098130497,0.006765899864682,"47576.78",100,153,0.65359477124183,137,186,0.736559139784946,118,176,0.670454545454545,TRUE,"High_vs_Control",,,0.0450854426177279,1,"ok","ok",0.0168597742127153,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",329,"Not significant"
"Q15181","PPA1","Inorganic pyrophosphatase","IPYR_HUMAN",0.808008536109804,0.0040983606557377,"32660.04",99,153,0.647058823529412,137,186,0.736559139784946,117,176,0.664772727272727,TRUE,"High_vs_Control",,,0.0754471977094573,1,"ok","ok",0.0177139037433155,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",330,"Not significant"
"P46781","RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN",1.06449652376785,0.0073810825587752,"22591.43",92,153,0.601307189542484,119,186,0.639784946236559,109,176,0.619318181818182,TRUE,"High_vs_Control",,,0.0666571543562983,1,"ok","ok",0.0180109922756981,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",331,"Not significant"
"P54725","RAD23A","Lysine-specific demethylase RAD23A","RD23A_HUMAN",0.92957079785596,0.0073810825587752,"39609.2",91,153,0.594771241830065,93,186,0.5,108,176,0.613636363636364,TRUE,"High_vs_Control",,,0.0728106997823666,1,"ok","ok",0.0188651218062983,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",332,"Not significant"
"P61952","GNG11","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11","GBG11_HUMAN",1.33764298552236,0.0073810825587752,"8480.77",97,153,0.633986928104575,136,186,0.731182795698925,115,176,0.653409090909091,TRUE,"High_vs_Control",,,0.0797114803235455,1,"ok","ok",0.0194221628045158,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",333,"Not significant"
"Q01995","TAGLN","Transgelin","TAGL_HUMAN",1.96842246320442,0.0072727272727272,"22610.9",97,153,0.633986928104575,118,186,0.634408602150538,115,176,0.653409090909091,TRUE,"High_vs_Control",,,0.136631477969618,1,"ok","ok",0.0194221628045158,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",334,"Not significant"
"P01814","IGHV2-70","Immunoglobulin heavy variable 2-70","HV270_HUMAN",1.3411933906483,0.0073810825587752,"13260.38",90,153,0.588235294117647,124,186,0.666666666666667,107,176,0.607954545454545,TRUE,"High_vs_Control",,,0.0762917783596175,1,"ok","ok",0.0197192513368983,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",335,"Not significant"
"P05976","MYL1","Myosin light chain 1/3, skeletal muscle isoform","MYL1_HUMAN",2.11178312426683,0.0040983606557377,"21145.1",90,153,0.588235294117647,120,186,0.645161290322581,107,176,0.607954545454545,TRUE,"High_vs_Control",,,0.0760166992306152,1,"ok","ok",0.0197192513368983,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",336,"Not significant"
"Q8TF66","LRRC15","Leucine-rich repeat-containing protein 15","LRC15_HUMAN",0.584015643180266,0.0073810825587752,"64366.19",103,153,0.673202614379085,132,186,0.709677419354839,122,176,0.693181818181818,TRUE,"High_vs_Control",,,0.121585893179644,1,"ok","ok",0.0199792038027332,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",337,"Not significant"
"Q9Y3D6","FIS1","Mitochondrial fission 1 protein","FIS1_HUMAN",0.645258551039538,0.0072727272727272,"16937.69",88,153,0.57516339869281,128,186,0.688172043010753,105,176,0.596590909090909,TRUE,"High_vs_Control",,,0.0141751006594499,1,"ok","ok",0.0214275103980986,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",338,"Not significant"
"Q13237","PRKG2","cGMP-dependent protein kinase 2","KGP2_HUMAN",0.590081478895089,0.0073810825587752,"87432.16",81,153,0.529411764705882,114,186,0.612903225806452,97,176,0.551136363636364,TRUE,"High_vs_Control",,,0.0972430579383978,1,"ok","ok",0.0217245989304813,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",339,"Not significant"
"Q96HF1","SFRP2","Secreted frizzled-related protein 2","SFRP2_HUMAN",0.762141697516152,0.0072727272727272,"33490.06",100,153,0.65359477124183,158,186,0.849462365591398,119,176,0.676136363636364,TRUE,"High_vs_Control",,,0.0878482029922287,1,"ok","ok",0.0225415923945336,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",340,"Not significant"
"Q9NQU5","PAK6","Serine/threonine-protein kinase PAK 6","PAK6_HUMAN",1.64939877652868,0.0073810825587752,"74868.73",99,153,0.647058823529412,143,186,0.768817204301075,118,176,0.670454545454545,TRUE,"High_vs_Control",,,0.0935259233143121,1,"ok","ok",0.0233957219251336,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",341,"Not significant"
"Q9NTJ5","SACM1L","Phosphatidylinositol-3-phosphatase SAC1","SAC1_HUMAN",1.99288125119061,0.0040983606557377,"66966.89",92,153,0.601307189542484,123,186,0.661290322580645,110,176,0.625,TRUE,"High_vs_Control",,,0.0811477313231963,1,"ok","ok",0.0236928104575164,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",342,"Not significant"
"Q8TC12","RDH11","Retinol dehydrogenase 11","RDH11_HUMAN",1.64256175738121,0.0016233766233766,"35386.21",103,153,0.673202614379085,126,186,0.67741935483871,123,176,0.698863636363636,TRUE,"High_vs_Control",,,0.0936983956539448,1,"ok","ok",0.0256610219845513,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",343,"Not significant"
"Q8TD55","PLEKHO2","Pleckstrin homology domain-containing family O member 2","PKHO2_HUMAN",1.07766847558598,0.0072727272727272,"53349.94",89,153,0.581699346405229,118,186,0.634408602150538,107,176,0.607954545454545,TRUE,"High_vs_Control",,,0.0736129048914557,1,"ok","ok",0.0262551990493166,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",344,"Not significant"
"P43490","NAMPT","Nicotinamide phosphoribosyltransferase","NAMPT_HUMAN",1.27781550109136,0.0073810825587752,"55521.16",101,153,0.660130718954248,132,186,0.709677419354839,121,176,0.6875,TRUE,"High_vs_Control",,,0.111049746323749,1,"ok","ok",0.0273692810457516,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",345,"Not significant"
"Q93050","ATP6V0A1","V-type proton ATPase 116 kDa subunit a 1","VPP1_HUMAN",0.877408526690173,0.0073810825587752,"96412.72",94,153,0.61437908496732,135,186,0.725806451612903,113,176,0.642045454545455,TRUE,"High_vs_Control",,,0.0954808967744948,1,"ok","ok",0.0276663695781343,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",346,"Not significant"
"P55774","CCL18","C-C motif chemokine 18","CCL18_HUMAN",0.881550363654548,0.0073810825587752,"9848.77",90,153,0.588235294117647,128,186,0.688172043010753,110,176,0.625,TRUE,"High_vs_Control",,,0.202105056649242,1,"ok","ok",0.0367647058823529,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",347,"Not significant"
"A0A075B6I4","IGLV10-54","Immunoglobulin lambda variable 10-54","LVX54_HUMAN",1.2147319760769,0.0072727272727272,"12394.85",103,153,0.673202614379085,137,186,0.736559139784946,125,176,0.710227272727273,TRUE,"High_vs_Control",,,0.160308354305141,1,"ok","ok",0.0370246583481877,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",348,"Not significant"
"Q9GZP7","VN1R1","Vomeronasal type-1 receptor 1","VN1R1_HUMAN",0.735321254314428,0.0087347803070407,"40021.02",89,153,0.581699346405229,110,186,0.591397849462366,109,176,0.619318181818182,TRUE,"High_vs_Control",,,0.146560450052481,1,"ok","ok",0.037618835412953,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",349,"Not significant"
"P20742","PZP","Pregnancy zone protein","PZP_HUMAN",2.75969226401017,0.006765899864682,"163862.95",102,153,0.666666666666667,127,186,0.682795698924731,124,176,0.704545454545455,TRUE,"High_vs_Control",,,0.17560355004199,1,"ok","ok",0.037878787878788,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",350,"Not significant"
"O14980","XPO1","Exportin-1","XPO1_HUMAN",3.1952328680371,0.0073810825587752,"123385.88",93,153,0.607843137254902,113,186,0.60752688172043,114,176,0.647727272727273,TRUE,"High_vs_Control",,,0.169867416158832,1,"ok","ok",0.0398841354723708,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",351,"Not significant"
"P11169","SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","GTR3_HUMAN",1.75637318293264,0.0016233766233766,"53924.27",106,153,0.69281045751634,133,186,0.71505376344086,129,176,0.732954545454545,TRUE,"High_vs_Control",,,0.159490727790848,1,"ok","ok",0.0401440879382056,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",352,"Not significant"
"Q96RL7","VPS13A","Intermembrane lipid transfer protein VPS13A","VP13A_HUMAN",1.67343096500881,0.0055467511885895,"360276.12",92,153,0.601307189542484,123,186,0.661290322580645,113,176,0.642045454545455,TRUE,"High_vs_Control",,,0.165692073172376,1,"ok","ok",0.040738265002971,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",353,"Not significant"
"P07951","TPM2","Tropomyosin beta chain","TPM2_HUMAN",1.37956971804983,0.0040983606557377,"32850.73",89,153,0.581699346405229,120,186,0.645161290322581,110,176,0.625,TRUE,"High_vs_Control",,,0.15836974147051,1,"ok","ok",0.0433006535947712,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",354,"Not significant"
"Q96FW1","OTUB1","Ubiquitin thioesterase OTUB1","OTUB1_HUMAN",1.404719307834,0.0072727272727272,"31284.06",89,153,0.581699346405229,131,186,0.704301075268817,110,176,0.625,TRUE,"High_vs_Control",,,0.195567458660631,1,"ok","ok",0.0433006535947712,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",355,"Not significant"
"Q13423","NNT","NAD(P) transhydrogenase, mitochondrial","NNTM_HUMAN",1.66919883137831,0.0072727272727272,"113895.59",92,153,0.601307189542484,118,186,0.634408602150538,114,176,0.647727272727273,TRUE,"High_vs_Control",,,0.170369198577424,1,"ok","ok",0.0464200831847891,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",356,"Not significant"
"Q05516","ZBTB16","Zinc finger and BTB domain-containing protein 16","ZBT16_HUMAN",0.71318937019846,0.0072727272727272,"74274.04",72,153,0.470588235294118,112,186,0.602150537634409,91,176,0.517045454545455,TRUE,"High_vs_Control",,,0.156192325377649,1,"ok","ok",0.0464572192513369,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",357,"Not significant"
"O00160","MYO1F","Unconventional myosin-If","MYO1F_HUMAN",1.20055277759016,0.006765899864682,"124844.28",78,153,0.509803921568627,115,186,0.618279569892473,98,176,0.556818181818182,TRUE,"High_vs_Control",,,0.172160618288377,1,"ok","ok",0.0470142602495544,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",358,"Not significant"
"Q15650","TRIP4","Activating signal cointegrator 1","TRIP4_HUMAN",0.448400884257946,0.0073810825587752,"66146.23",83,153,0.542483660130719,112,186,0.602150537634409,104,176,0.590909090909091,TRUE,"High_vs_Control",,,0.215802657485336,1,"ok","ok",0.048425430778372,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",359,"Not significant"
